now_us,bytes_acked,mss,rtt_us,tp_deliver_rate,tp_interval,tp_delivered,lost_pkt,total_retrans_pkt,app_limited,snd_nxt,sk_pacing_rate
3458799546859,1,1370,125296,0,0,1,0,0,1,3281954402,18446744073709551615
3458805157124,38,1370,115114,0,0,2,0,0,1,3281954439,1749457
3458829753482,1408,1370,121008,1,5480,3,0,0,1,3281968139,1904199
3458835382735,2778,1370,131794,1,5480,4,0,0,0,3281970879,1992595
3458835493429,4148,1370,141343,1,5480,5,0,0,0,3281973619,1995841
3458835508739,5518,1370,149714,1,5480,6,0,0,0,3281973619,2016088
3458835522699,6888,1370,157052,1,5480,7,0,0,0,3281973619,2049774
3458835585354,8258,1370,163479,5,26052,8,0,0,0,3281981839,2093574
3458835602543,9628,1370,169120,6,26115,9,0,0,0,3281981839,2145352
3458835618520,10998,1370,174071,7,26132,10,0,0,0,3281981839,2203405
3458835646650,12368,1370,178432,8,26148,11,0,0,0,3281981839,2140735
3458835702521,13738,1370,182303,9,26176,12,0,0,0,3281981839,2088414
3458835776162,16478,1370,165480,10,26232,14,0,0,0,3281991429,2044069
3458856627957,17848,1370,166003,11,20342,15,0,0,0,3281991429,2384336
3458856677135,19218,1370,166511,11,25949,16,0,0,0,3281991429,2376824
3458859716118,20588,1370,169884,12,25949,17,0,0,0,3281998279,2369573
3458859759488,23328,1370,172878,10,26060,19,0,0,0,3281998279,2451555
3458859774406,26068,1370,175513,12,26060,21,0,0,0,3281998279,2409097
3458859788358,27438,1370,177832,14,26060,22,0,0,0,3281998279,2497820
3458866864291,30178,1370,186752,15,26060,24,0,0,0,3282009239,2465248
3458866916550,32918,1370,194609,12,31162,26,0,0,0,3282009239,2347498
3458866939023,35658,1370,201507,14,31214,28,0,0,0,3282009239,2477994
3458871940634,37028,1370,212544,16,31237,29,0,0,0,3282009239,2610728
3458886110902,39768,1370,212744,17,36238,31,0,0,0,3282025679,2578289
3458886249955,41138,1370,213058,15,29433,32,0,0,0,3282031159,2781935
3458886267005,42508,1370,213351,16,29572,33,0,0,0,3282031159,2880717
3458886282709,43878,1370,213623,17,29590,34,0,0,0,3282031159,2979503
3458886324145,45248,1370,211491,18,29605,35,0,0,0,3282031159,3078320
3458886336784,46618,1370,209637,13,26536,36,0,0,0,3282031159,3212997
3458886347087,47988,1370,208026,14,26548,37,0,0,0,3282031159,3345974
3458886456954,49358,1370,206725,15,26559,38,0,0,0,3282047599,3477257
3458886485887,50728,1370,205616,16,26668,39,0,0,0,3282047599,3605175
3458886511861,52098,1370,204671,17,26697,40,0,0,0,3282047599,3624620
3458886520171,53468,1370,203854,18,26723,41,0,0,0,3282047599,3641356
3458886528766,54838,1370,203147,19,26732,42,0,0,0,3282047599,3655949
3458886536636,56208,1370,192315,20,26740,43,0,0,0,3282047599,3776575
3458886559778,57578,1370,182860,14,36260,44,0,0,0,3282047599,3989288
3458886566622,58948,1370,174594,15,36260,45,0,0,0,3282047599,4195559
3458886573104,60318,1370,167368,16,36260,46,0,0,0,3282047599,4394194
3458886584395,61688,1370,161056,17,36260,47,0,0,0,3282047599,4714879
