now_us,bytes_acked,mss,rtt_us,tp_deliver_rate,tp_interval,tp_delivered,lost_pkt,total_retrans_pkt,app_limited,snd_nxt,sk_pacing_rate
3284538619492,1,1370,872416,0,0,1,0,0,1,1500349877,18446744073709551615
3285011703876,38,1370,1236364,0,0,2,0,1,1,1500349914,251256
3285205014310,38,1370,1236364,1,472982,3,0,1,0,1500352654,35458
3285205067924,1408,1370,1271293,1,472982,4,0,1,0,1500352654,35458
3285205151702,2778,1370,1301894,2,189474,5,0,1,0,1500355394,31036
3285355168217,4148,1370,1289239,3,189558,6,0,1,0,1500358134,40408
3285355262903,5518,1370,1278260,2,189494,7,0,1,0,1500360874,51006
3285355306672,6888,1370,1268625,3,189494,8,0,1,0,1500363614,61733
3285867802787,6888,1370,1622654,3,189520,9,4,2,0,1500363614,72569
3286990426286,6888,1370,2034126,3,512634,10,4,2,0,1500366354,56736
3288691323216,9628,1370,2861861,1,1122624,11,4,3,0,1500366354,45259
3290476466070,10998,1370,2510129,1,1700897,12,3,6,0,1500366354,22978
3290675994940,12368,1370,2395363,1,2860576,13,2,8,0,1500366354,20958
3290676119931,13738,1370,2295943,1,199528,14,1,9,0,1500366354,16471
3291198771054,13738,1370,2531593,2,199653,15,1,9,0,1500367724,11456
3345120784218,17848,1370,2273144,1,522652,16,0,15,0,1500367724,15585
3345419134001,19218,1370,2287310,1,54385941,17,0,15,0,1500370464,11571
3345521436347,20588,1370,2402008,1,298309,18,0,15,0,1500371834,11499
3350895631057,21958,1370,2110757,2,400611,19,2,17,0,1500374574,10950
3351093267113,21958,1370,2044517,1,5765272,20,2,17,0,1500377314,12461
3351692319348,23328,1370,2387953,1,197636,21,1,18,0,1500377314,25731
3351742258350,26068,1370,2139459,1,599052,22,1,20,0,1500377314,16522
3351742347142,27438,1370,1922027,1,599052,23,0,20,0,1500378684,12294
3352060202074,28808,1370,1999679,2,599052,24,0,20,0,1500380054,13685
3352060309603,30178,1370,2067658,2,317944,25,0,20,0,1500381424,13154
3352075983888,31548,1370,1824942,2,317962,26,0,20,0,1500382794,12721
3352083049672,32918,1370,1619557,2,317945,27,0,20,0,1500384164,14413
3352083120204,34288,1370,1424219,2,317946,28,0,20,0,1500385534,16241
3352126946982,35658,1370,1290065,2,15772,29,0,20,0,1500386904,18469
3352127049884,37028,1370,1172719,2,43897,30,0,20,0,1500389644,30584
3352151955654,38398,1370,1051116,2,43929,31,0,20,0,1500391014,33644
3352152065804,39768,1370,944823,2,43896,32,0,20,0,1500393754,50049
3352221393713,41138,1370,900794,3,43896,33,0,20,0,1500395124,55680
3352221456830,42508,1370,857676,3,94344,34,0,20,0,1500396494,58401
3352221467999,43878,1370,819959,3,69501,35,0,20,0,1500396494,61337
3352266450724,45248,1370,767799,4,69512,36,0,20,0,1500399234,64159
3352288928938,47988,1370,739337,4,114385,38,0,20,0,1500401974,85647
3352288966915,49358,1370,714410,3,69501,39,0,20,0,1500401974,88944
3352338505824,50728,1370,697139,4,69501,40,0,20,0,1500404714,92047
3353464100442,52098,1370,1807997,4,72055,41,2,21,0,1500404714,94328
3353754453549,53468,1370,3047468,1,1125595,42,0,21,0,1500407454,36371
3353794351329,54838,1370,4171903,3,1465487,43,0,21,0,1500410194,21578
3353803591370,54838,1370,4171903,4,1505385,44,0,21,0,1500411564,15762
3353803628301,56208,1370,3989896,4,1505385,45,0,21,0,1500411564,15762
3353803661438,57578,1370,3830672,4,490083,46,0,21,0,1500411564,16481
3353803725989,58948,1370,3363741,5,490083,47,0,21,0,1500414304,20600
3353857755195,60318,1370,3009207,5,1502839,48,0,21,0,1500417044,23459
3353857796281,61688,1370,2691669,6,1502839,49,0,21,0,1500417044,26223
3353857872517,63058,1370,2409406,6,1510201,50,0,21,0,1500419784,29317
3353857888727,64428,1370,2162442,4,339529,51,0,21,0,1500419784,32751
3353900783686,65798,1370,1938208,5,339529,52,0,21,0,1500422524,36492
3353900825243,67168,1370,1742045,5,97058,53,0,21,0,1500422524,40713
3353900897550,68538,1370,1567374,6,97100,54,0,21,0,1500425264,45298
3353900909207,69908,1370,1414549,5,58629,55,0,21,0,1500425264,50346
3354042791686,71278,1370,1383826,6,58629,56,0,21,0,1500428004,55785
3354064578635,72648,1370,1378730,5,184903,57,0,21,0,1500430744,66528
3354064617136,74018,1370,1370165,6,206690,58,0,21,0,1500430744,66774
3354064690632,75388,1370,1362744,5,163792,59,0,21,0,1500433484,67191
3354064708825,76758,1370,1222170,6,163865,60,0,21,0,1500433484,67557
3354064721416,78128,1370,1099181,5,177126,61,0,21,0,1500433484,75328
3354101245508,80868,1370,1001494,6,177126,63,0,21,0,1500433484,83756
3354101340531,83608,1370,913015,7,164839,65,0,21,0,1500436224,91926
3356957292447,84978,1370,1813889,7,163792,66,5,22,0,1500441704,100835
3357708587883,86348,1370,2338153,1,2855952,67,4,24,0,1500441704,36253
3357708707579,87718,1370,2796884,1,1015267,68,3,26,0,1500441704,22499
3358481866536,89088,1370,3220274,2,1015267,69,2,27,0,1500441704,18809
3359228681322,89088,1370,3220274,2,773279,70,1,27,0,1500444444,16336
3359481541793,89088,1370,3817377,2,1519974,71,1,28,0,1500444444,16336
3359481654104,91828,1370,3593205,2,999675,72,1,29,0,1500444444,13781
3362041716276,94568,1370,3483055,2,1519974,73,1,30,0,1500445814,7320
3362688943236,95938,1370,3694674,1,2560062,74,0,31,0,1500447184,7551
3362961206951,97308,1370,4152229,1,647227,75,0,31,0,1500448554,7119
3363205804186,98678,1370,4150007,2,919490,76,0,31,0,1500449924,6334
3363205912105,100048,1370,3875925,2,647282,77,0,31,0,1500451294,6338
3364090070669,100048,1370,4275586,2,919427,78,0,31,0,1500452664,6786
3364098823637,100048,1370,3749844,1,884158,79,1,32,0,1500454034,6152
3364682637975,104158,1370,3868114,1,884198,80,0,32,0,1500455404,10522
3365885067752,104158,1370,3599600,2,889181,81,0,32,0,1500458144,6800
3366319812361,105528,1370,3583650,1,1574967,82,1,33,0,1500458144,10961
3366478669969,108268,1370,3294694,1,434745,83,0,34,0,1500459514,7340
3366514377007,109638,1370,3077321,1,434745,84,0,34,0,1500460884,7983
3366762090948,111008,1370,2976036,2,434847,85,0,34,0,1500462254,8547
3366762181721,112378,1370,2851814,2,283421,86,0,34,0,1500463624,8838
3366768438102,113748,1370,2501657,2,247804,87,0,34,0,1500464994,9223
3366768511270,115118,1370,2195262,2,283409,88,0,34,0,1500466364,10514
3366780374163,116488,1370,1932768,2,247800,89,0,34,0,1500467734,11982
3366780442097,117858,1370,1703086,2,11936,90,0,34,0,1500469104,13609
3366910749553,119228,1370,1620556,2,11931,91,0,34,0,1500470474,15444
3366951272152,120598,1370,1588800,2,130375,92,0,34,0,1500473214,24347
3367038037870,121968,1370,1517454,2,170830,93,0,34,0,1500473214,24833
3369142453559,123338,1370,3552773,2,130389,94,4,35,0,1500478694,34668
3369142517899,123338,1370,3552773,1,2104416,95,0,35,0,1500478694,14807
3373119791332,124708,1370,3325677,1,2104416,96,4,36,0,1500480064,14807
3373236228684,124708,1370,3026365,1,4096024,97,4,36,0,1500482804,15818
3373236300292,124708,1370,2764539,1,217789,98,4,37,0,1500482804,26074
3376280163383,126078,1370,2724972,2,217789,99,3,39,0,1500482804,28544
3376351270459,127448,1370,2455351,1,3043863,100,2,41,0,1500482804,24132
3376351348962,128818,1370,2219433,1,306052,101,1,42,0,1500482804,21425
3377379442431,128818,1370,2970078,2,306052,102,1,42,0,1500484174,17777
3380159363269,134298,1370,2623819,1,1028094,103,0,44,0,1500484174,17712
3380244253823,135668,1370,2380687,1,3782678,104,0,44,0,1500486914,10025
3380244350719,137038,1370,2168044,1,84845,105,0,44,0,1500488284,11048
3380338577248,138408,1370,1991328,2,84942,106,0,44,0,1500489654,12132
3380435629126,139778,1370,1933678,2,94324,107,0,44,0,1500491024,13209
3380960054545,141148,1370,2313425,2,191279,108,0,44,0,1500493764,20404
3380960107109,142518,1370,2548699,2,621477,109,0,44,0,1500493764,17055
3383499444151,142518,1370,3174516,2,524478,110,2,45,0,1500496504,15480
3383730613329,143888,1370,3555702,1,2539337,111,1,45,0,1500497874,12428
3383743927394,143888,1370,3355666,2,2770506,112,1,46,0,1500497874,11096
3383864150005,147998,1370,3070208,2,944461,113,0,46,0,1500499244,11758
3383864260710,149368,1370,2806735,2,778597,114,0,46,0,1500500614,8567
3383988078173,150738,1370,2579777,2,244456,115,0,46,0,1500501984,14057
3384098583745,152108,1370,2491619,2,133582,116,0,46,0,1500504724,15294
3384377409209,153478,1370,2569470,2,234323,117,0,46,0,1500504724,15835
3384519823472,154848,1370,2674394,2,389331,118,0,46,0,1500507464,15355
3384519896144,156218,1370,2482552,3,531745,119,0,46,0,1500508834,14753
3384933132151,156218,1370,2585516,2,389333,120,0,46,0,1500510204,15893
3385097964664,156218,1370,2483573,2,426133,121,1,47,0,1500510204,15260
3385098087740,160328,1370,2338127,2,578068,122,0,47,0,1500511574,15886
3385300235540,161698,1370,2248074,2,413283,123,0,47,0,1500512944,11250
3385300343890,163068,1370,2169303,2,221305,124,0,47,0,1500515684,17551
3385356033028,164438,1370,1953901,2,202256,125,0,47,0,1500515684,18188
3385480807508,165808,1370,1890198,2,202250,126,0,47,0,1500518424,20193
3385607346927,168548,1370,1905213,3,202250,128,0,47,0,1500519794,20874
3385791086621,168548,1370,1850774,3,251313,129,0,47,0,1500521164,20709
3386143873884,171288,1370,1686428,1,183740,130,0,48,0,1500521164,14212
3386299337586,171288,1370,1631040,1,469210,131,0,48,0,1500523904,15597
3386590560667,174028,1370,1458160,1,155415,132,0,49,0,1500523904,16127
3386692644031,176768,1370,1377930,1,415432,134,0,49,0,1500526644,18039
3387022285832,178138,1370,1535308,2,102040,135,0,49,0,1500529384,19089
3387838463295,179508,1370,2489192,1,329619,136,1,49,0,1500530754,25699
3388116744685,182248,1370,3272455,2,1145797,138,0,49,0,1500533494,15850
3388434350705,183618,1370,3189802,2,1145846,140,0,49,0,1500536234,16076
3391733010619,186358,1370,2948077,2,317606,141,2,51,0,1500538974,16492
3392038440129,187728,1370,2884568,1,3459321,142,1,53,0,1500538974,8922
3392038552063,189098,1370,2828997,1,305430,143,0,53,0,1500540344,9118
3392660720858,190468,1370,3097609,2,305542,144,0,53,0,1500541714,9297
3392941827595,191838,1370,3613670,2,622280,145,0,53,0,1500543084,8491
3392941938269,193208,1370,3443143,2,903275,146,0,53,0,1500545824,10918
3393045542392,194578,1370,3116434,2,622273,147,0,53,0,1500548564,15279
3393045599749,195948,1370,2830620,2,903294,148,0,53,0,1500548564,16880
3393180691675,197318,1370,2715538,3,903294,149,0,53,0,1500551304,18585
3393180784847,198688,1370,2614934,3,281189,150,0,53,0,1500552674,19372
3393180820266,200058,1370,2423263,4,281189,151,0,53,0,1500554044,20118
3393183040941,201428,1370,2257771,3,135221,152,0,53,0,1500554044,21709
3393302375838,202798,1370,2097204,4,137441,153,0,53,0,1500556784,23300
3393445782996,204168,1370,2100035,4,238775,154,0,53,0,1500556784,25084
3393445902533,205538,1370,2100370,4,264998,155,0,53,0,1500559524,25051
3393907797774,205538,1370,2299798,3,262862,156,0,53,0,1500559524,25047
3394086566622,205538,1370,2653067,2,462015,157,1,54,0,1500559524,17156
3394368939323,209648,1370,2782434,3,640784,158,0,54,0,1500560894,14871
3394409542272,212388,1370,2757560,2,461974,160,0,54,0,1500562264,9453
3394585955795,215128,1370,2589254,2,461191,162,0,54,0,1500566374,14308
3399329053110,216498,1370,2324598,2,176389,163,3,56,0,1500570484,15238
3399513039086,216498,1370,2217974,1,4860493,164,3,57,0,1500571854,16973
3399589636245,217868,1370,2132728,1,183986,165,2,58,0,1500571854,23718
3399589710161,219238,1370,1942137,2,260583,166,1,59,0,1500571854,18500
3399600147254,221978,1370,1710370,2,183950,167,0,59,0,1500573224,13543
3399600225306,223348,1370,1507069,2,191823,168,0,59,0,1500574594,15379
3399616427943,224718,1370,1334936,2,76691,169,0,59,0,1500575964,17453
3399704883480,226088,1370,1272710,2,16280,170,0,59,0,1500577334,19704
3399704962787,227458,1370,1202136,2,104658,171,0,59,0,1500578704,31001
3399799551324,228828,1370,1146513,2,88535,172,0,59,0,1500581444,43762
3399834894384,230198,1370,1133113,2,104665,173,0,59,0,1500584184,45885
3399834948801,231568,1370,1121442,2,129932,174,0,59,0,1500584184,46427
3399991395191,232938,1370,1173085,3,129986,175,0,59,0,1500586924,46911
3399991442932,234308,1370,1218320,3,191844,176,0,59,0,1500586924,44845
3399991525068,235678,1370,1222590,4,191891,177,0,59,0,1500589664,43180
3400536573055,237048,1370,1771767,3,156577,178,2,60,0,1500589664,43029
3400926900022,239788,1370,2485297,1,675066,180,2,61,0,1500592404,29692
3400927021011,239788,1370,2485297,2,390327,181,0,61,0,1500595144,21167
3400927040555,241158,1370,2565067,2,390327,182,0,61,0,1500595144,21167
3400927050603,242528,1370,2634876,4,390467,183,0,61,0,1500595144,20509
3400927082017,242528,1370,2634876,5,390477,184,0,61,0,1500597884,19966
3402343407163,242528,1370,3721983,5,390477,185,0,61,0,1500597884,19966
3403161475041,242528,1370,5491155,5,1416507,186,1,62,0,1500597884,14134
3403961065959,242528,1370,5491155,3,2234425,187,1,63,0,1500597884,9580
3403965809652,248008,1370,4808761,1,2234419,188,0,64,0,1500597884,9580
3404444555631,249378,1370,4686379,1,799590,189,0,64,0,1500600624,5470
3404444669194,250748,1370,4579409,1,478713,190,0,64,0,1500603364,8419
3404480787634,252118,1370,4043178,2,478827,191,0,64,0,1500604734,8615
3404780323837,253488,1370,3873512,2,478750,192,0,64,0,1500606104,9758
3404780422918,254858,1370,3692098,3,478750,193,0,64,0,1500608844,13581
3404855938793,256228,1370,3310561,3,511805,194,0,64,0,1500610214,14248
3404855979841,257598,1370,2972360,3,375151,195,0,64,0,1500610214,15890
3405051380183,258968,1370,2871835,3,335768,196,0,64,0,1500612954,17699
3405051485704,260338,1370,2711562,4,335768,197,0,64,0,1500614324,18318
3405051500220,261708,1370,2568121,4,375132,198,0,64,0,1500614324,19401
3405051533044,263078,1370,2442643,3,195521,199,0,64,0,1500617064,20485
3405081801172,264448,1370,2167700,4,195554,200,0,64,0,1500618434,21537
3405081839201,265818,1370,1927072,4,271054,201,0,64,0,1500618434,24269
3405081914916,267188,1370,1716597,3,195509,202,0,64,0,1500621174,27299
3405081934202,268558,1370,1520451,4,195509,203,0,64,0,1500621174,30646
3405102470501,271298,1370,1351010,4,207510,205,0,64,0,1500623914,34600
3405102557157,274038,1370,1202752,4,30350,207,0,64,0,1500626654,38939
3405116488749,276778,1370,1066406,4,20623,209,0,64,0,1500629394,43739
3405130887953,279518,1370,961411,4,20635,211,0,64,0,1500632134,49332
3405130971903,282258,1370,855696,4,28330,213,0,64,0,1500634874,54719
3405150897139,284998,1370,768722,4,14483,215,0,64,0,1500637614,61479
3405150989371,287738,1370,692632,4,28327,217,0,64,0,1500640354,85544
3405163009707,290478,1370,618143,4,20018,219,0,64,0,1500643094,94942
3405168633079,293218,1370,558488,4,20010,221,0,64,0,1500645834,106383
3405220110381,294588,1370,545756,4,20032,222,0,64,0,1500648574,117746
