now_us,bytes_acked,mss,rtt_us,tp_deliver_rate,tp_interval,tp_delivered,lost_pkt,total_retrans_pkt,app_limited,snd_nxt,sk_pacing_rate
3465099169265,1,1370,192696,0,0,1,0,0,1,1998437187,18446744073709551615
3465104851796,38,1370,174163,0,0,2,0,0,1,1998437224,1137543
3465135118971,1408,1370,178195,1,5554,3,0,0,1,1998450924,1258591
3465135229820,2778,1370,181834,1,5554,4,0,0,0,1998453664,1353124
3465135241240,4148,1370,185030,1,5554,5,0,0,0,1998453664,1446594
3465135252086,5518,1370,187838,1,5554,6,0,0,0,1998453664,1540074
3465135294106,6888,1370,190337,1,5554,7,0,0,0,1998461884,1633748
3465135310960,8258,1370,192470,5,25978,8,0,0,0,1998461884,1727462
3465135319362,9628,1370,194346,6,25994,9,0,0,0,1998461884,1822206
3465135327500,10998,1370,195995,7,26003,10,0,0,0,1998461884,1917405
3465137314000,12368,1370,199425,8,26011,11,0,0,0,1998471474,1901272
3465152224888,13738,1370,217336,9,27998,12,0,0,0,1998471474,1868572
3465161495000,15108,1370,216500,9,27998,13,0,0,0,1998471474,1714580
3465161555258,16478,1370,215829,10,26377,14,0,0,0,1998471474,1822448
3465171207600,17848,1370,224802,11,26437,15,0,0,0,1998471474,1828113
3465171258992,19218,1370,232704,9,35955,16,0,0,0,1998471474,1755144
3465171275393,20588,1370,239635,10,36006,17,0,0,0,1998471474,1695544
3465171287134,21958,1370,245712,11,36023,18,0,0,0,1998471474,1737976
3465171295099,23328,1370,251037,12,36035,19,0,0,0,1998471474,1694992
3465171303323,24698,1370,255705,13,36043,20,0,0,0,1998471474,1659038
3465171405889,26068,1370,259807,14,36051,21,0,0,0,1998483804,1628751
3465171416628,27438,1370,263408,11,36078,22,0,0,0,1998483804,1687406
3465171424700,30178,1370,266566,12,36089,24,0,0,0,1998483804,1664338
3465171434027,32918,1370,269340,14,36097,26,0,0,0,1998483804,1644620
3465171442297,34288,1370,271775,16,36107,27,0,0,0,1998483804,1709066
3465198780041,37028,1370,265275,17,36115,29,0,0,0,1998496134,1693754
3465198842705,39768,1370,259649,9,36053,31,0,0,0,1998496134,1817887
3465280154557,42508,1370,336038,11,36053,33,0,0,0,1998507094,1857276
