now_us,bytes_acked,mss,rtt_us,tp_deliver_rate,tp_interval,tp_delivered,lost_pkt,total_retrans_pkt,app_limited,snd_nxt,sk_pacing_rate
3547010819732,1,1370,85720,0,0,1,0,0,1,3412174944,18446744073709551615
3547022048747,38,1370,86109,0,0,2,0,0,1,3412174981,2557162
3547032812248,1408,1370,81744,1,11104,3,0,0,1,3412188681,2545610
3547032928845,2778,1370,78040,1,6398,4,0,0,0,3412191421,2949696
3547050946307,4148,1370,92817,2,6514,5,0,0,0,3412191421,3370579
3547051087500,5518,1370,105888,2,6514,6,0,0,0,3412196901,3070127
3547051103740,6888,1370,117341,2,6514,7,0,0,0,3412196901,2898156
3547051128005,8258,1370,127314,2,6514,8,0,0,0,3412196901,2802089
3547051193660,9628,1370,136105,2,6514,9,0,0,0,3412205121,2754763
3547051211001,10998,1370,143815,2,6514,10,0,0,0,3412205121,2737886
3547051224254,12368,1370,150575,8,24797,11,0,0,0,3412205121,2743524
3547051236808,13738,1370,156502,9,24810,12,0,0,0,3412205121,2765930
3547051251618,15108,1370,155334,10,24822,13,0,0,0,3412205121,2801242
3547051369995,16478,1370,154430,10,18439,14,0,0,0,3412218821,2963420
3547178582942,17848,1370,262725,11,18557,15,0,0,0,3412218821,3122709
3547178632659,19218,1370,357533,10,127636,16,0,0,0,3412218821,1918964
3547178647982,20588,1370,440505,11,127686,17,0,0,0,3412218821,1471416
3547178661001,21958,1370,513119,12,127701,18,0,0,0,3412218821,1244026
3547178680953,24698,1370,576524,13,127715,20,0,0,0,3412218821,1110697
3547181223159,27438,1370,634546,12,127552,22,0,0,0,3412218821,1064587
3547181341347,30178,1370,685433,14,130095,24,0,0,0,3412225671,967242
3547181358190,32918,1370,729836,16,130213,26,0,0,0,3412225671,927413
3547181408080,35658,1370,768739,13,130107,28,0,0,0,3412225671,870990
3547188294216,38398,1370,809665,15,130157,30,0,0,0,3412225671,855426
3547188356480,41138,1370,845537,17,137043,32,0,0,0,3412225671,812187
3547193262630,43878,1370,881831,19,137105,34,0,0,0,3412242111,803654
3547193294233,46618,1370,783633,21,142011,36,0,0,0,3412242111,770578
3547193313627,47988,1370,697728,14,130128,37,0,0,0,3412242111,895112
3547193326168,49358,1370,622574,15,130128,38,0,0,0,3412242111,1005320
3547193338455,50728,1370,556827,16,130128,39,0,0,0,3412242111,1126677
3547200726758,52098,1370,498246,17,130128,40,0,0,0,3412251701,1299074
3547200781919,53468,1370,447043,8,138428,41,0,0,0,3412251701,1495807
3547200797020,54838,1370,402256,9,138428,42,0,0,0,3412251701,1716166
3547200938796,56208,1370,363208,10,138428,43,0,0,0,3412266771,1961735
3547203221612,57578,1370,331324,11,138428,44,0,0,0,3412266771,2232990
3547203259622,58948,1370,303464,12,138428,45,0,0,0,3412266771,2514034
3547208282961,60318,1370,284109,13,138428,46,0,0,0,3412287321,2817072
3547208328392,61688,1370,267220,14,138428,47,0,0,0,3412287321,3086139
3547208402352,67168,1370,250947,15,138428,51,0,0,0,3412287321,3363221
3547208418877,71278,1370,234647,19,139997,54,0,0,0,3412287321,3930710
3547208428069,76758,1370,220395,15,15080,58,0,0,0,3412287321,4484012
3547208617863,80868,1370,200659,19,15090,61,0,0,0,3412316091,5171805
3547208647209,82238,1370,183420,19,11100,62,0,0,0,3412316091,6008202
3547222058944,83608,1370,181747,20,11100,63,0,0,0,3412316091,6692399
3547222107376,86348,1370,180332,21,21261,65,0,0,0,3412316091,6874611
3547230918930,89088,1370,187905,23,21310,67,0,0,0,3412316091,7171661
3547230966624,91828,1370,194579,25,30121,69,0,0,0,3412316091,7115936
3547231241660,94568,1370,198113,27,30169,71,0,0,0,3412353081,7097168
3547231261233,97308,1370,201225,26,27982,73,0,0,0,3412353081,7191855
3547231287230,100048,1370,203974,28,28002,75,0,0,0,3412353081,7298496
3547231303170,102788,1370,206396,30,28028,77,0,0,0,3412353081,7415062
3547380225874,105528,1370,357437,32,28044,79,0,0,0,3412375001,7540456
3547380276317,108268,1370,489649,34,176966,81,0,0,0,3412375001,4476760
3547380306693,111008,1370,605364,36,177017,83,0,0,0,3412375001,3357507
3547380329783,112378,1370,706638,38,177047,84,0,0,0,3412375001,2788140
3547380338854,115118,1370,790212,39,177070,86,0,0,0,3412375001,2419569
3547380347544,117858,1370,863348,28,171910,88,0,0,0,3412375001,2219151
3547380356063,120598,1370,927351,30,171919,90,0,0,0,3412375001,2081941
3547380363732,123338,1370,983361,32,171928,92,0,0,0,3412375001,1985526
