now_us,bytes_acked,mss,rtt_us,tp_deliver_rate,tp_interval,tp_delivered,lost_pkt,total_retrans_pkt,app_limited,snd_nxt,sk_pacing_rate
3252018661822,1,1370,28056,0,0,1,0,0,1,2053960303,18446744073709551615
3252025046909,38,1370,30799,0,0,2,0,0,1,2053960340,7812945
3252040768880,1408,1370,35803,1,6250,3,0,0,1,2053974040,7117114
3252040907356,2778,1370,40320,1,6250,4,0,0,0,2053976780,6734631
3252040919809,4148,1370,44284,2,8992,5,0,0,0,2053976780,6523809
3252040931846,5518,1370,47765,3,9004,6,0,0,0,2053976780,6434829
3252040978577,6888,1370,50858,4,9016,7,0,0,0,2053985000,6424788
3252040995827,6888,1370,53428,5,9063,8,0,0,0,2053985000,6465059
3252041123405,9628,1370,55805,6,9080,9,0,0,0,2053989110,6154076
3252041140555,13738,1370,57902,7,9208,12,0,0,0,2053989110,6284741
3252066787894,15108,1370,76627,10,9225,13,0,0,0,2054001440,7192843
3252066907352,16478,1370,93131,10,26019,14,0,0,0,2054002810,5721220
3252066924951,17848,1370,107478,11,26139,15,0,0,0,2054002810,4942715
3252066940452,19218,1370,120048,9,25993,16,0,0,0,2054002810,4486871
3252066950820,20588,1370,131056,10,26009,17,0,0,0,2054002810,4199653
3252067055503,23328,1370,140793,11,26019,19,0,0,0,2054013770,4014161
3252067092769,24698,1370,149350,13,26124,20,0,0,0,2054013770,4047928
3252067164289,27438,1370,156787,14,26161,22,0,0,0,2054021990,3962772
3252067194603,28808,1370,163324,14,26169,23,0,0,0,2054021990,3774802
3252067207955,31548,1370,168969,15,26199,25,0,0,0,2054021990,3623717
3252067221643,34288,1370,173922,13,26067,27,0,0,0,2054021990,3632382
3252067237690,37028,1370,178272,15,26081,29,0,0,0,2054021990,3528938
3252067250475,39768,1370,182091,17,26097,31,0,0,0,2054021990,3565787
3252080405370,42508,1370,179723,19,26110,33,0,0,0,2054039800,3491001
3252080487659,43878,1370,170788,20,26019,34,0,0,0,2054039800,3658964
3252088290868,45248,1370,170773,17,26021,35,0,0,0,2054039800,3850387
3252091673766,46618,1370,174143,18,26021,36,0,0,0,2054039800,3850725
3252110257448,47988,1370,195676,19,26021,37,0,0,0,2054039800,3902080
3252110312234,49358,1370,214572,20,43307,38,0,0,0,2054039800,3472679
3252110330759,50728,1370,231124,21,43362,39,0,0,0,2054039800,3166862
3252116662207,52098,1370,251939,22,43380,40,0,0,0,2054039800,2940066
3252119984512,53468,1370,273474,23,49712,41,0,0,0,2054056240,2784166
3252120053634,54838,1370,292238,24,53034,42,0,0,0,2054056240,2645077
3252120066814,56208,1370,308670,22,52961,43,0,0,0,2054056240,2550250
3252120075236,57578,1370,323057,23,52974,44,0,0,0,2054056240,2485502
3252120082266,58948,1370,335652,24,52983,45,0,0,0,2054056240,2442664
3252120089845,60318,1370,346680,25,52990,46,0,0,0,2054056240,2416312
3252120097712,61688,1370,356337,26,52997,47,0,0,0,2054056240,2402676
3252120119230,63058,1370,364656,27,53005,48,0,0,0,2054056240,2399077
3252128231542,64428,1370,380047,17,52869,49,0,0,0,2054056240,2404457
3252128406005,65798,1370,393690,18,60981,50,0,0,0,2054075420,2364760
3252133285075,67168,1370,410506,19,61156,51,0,0,0,2054075420,2338489
3252133344356,68538,1370,425279,20,66035,52,0,0,0,2054075420,2296093
3252133358535,69908,1370,438220,21,66094,53,0,0,0,2054075420,2267875
3252133370464,71278,1370,449555,22,66108,54,0,0,0,2054075420,2250924
3252133380975,72648,1370,459483,23,66120,55,0,0,0,2054075420,2242929
3252133391151,74018,1370,468181,24,66130,56,0,0,0,2054075420,2242172
3252133400754,75388,1370,475801,25,66141,57,0,0,0,2054075420,2247335
3252133410615,76758,1370,482478,26,66150,58,0,0,0,2054075420,2257414
3252133420337,78128,1370,488331,27,66160,59,0,0,0,2054075420,2271606
3252133430418,79498,1370,493462,28,66170,60,0,0,0,2054075420,2289266
3252133442642,80868,1370,448524,29,66180,61,0,0,0,2054075420,2309884
3252144957006,82238,1370,420718,21,49741,62,0,0,0,2054075420,2590184
3252145046362,83608,1370,396477,22,49741,63,0,0,0,2054075420,2813476
3252145086536,86348,1370,375306,23,49741,65,0,0,0,2054075420,3040781
3252145104191,89088,1370,356799,25,49741,67,0,0,0,2054075420,3329123
3252178974389,90458,1370,374476,27,49741,68,0,0,0,2054104190,3624673
3252179034070,91828,1370,390003,28,62312,69,0,0,0,2054104190,3512107
3252190723272,93198,1370,415278,29,62372,70,0,0,0,2054104190,3428486
3252190771557,94568,1370,437442,30,74061,71,0,0,0,2054104190,3272602
3252190786309,95938,1370,456850,31,74109,72,0,0,0,2054104190,3156898
3252190804485,97308,1370,462280,32,74124,73,0,0,0,2054104190,3070767
3252190817709,98678,1370,467044,24,62573,74,0,0,0,2054104190,3082114
3252190828371,100048,1370,471224,25,62586,75,0,0,0,2054104190,3097609
3252190839546,101418,1370,474892,26,62597,76,0,0,0,2054104190,3116649
3252190850593,102788,1370,478113,27,62608,77,0,0,0,2054104190,3138734
3252230145280,104158,1370,520226,28,62619,78,0,0,0,2054128850,3163436
3252230192487,105528,1370,557122,29,101914,79,0,0,0,2054128850,2949487
3252230212456,106898,1370,589426,30,101961,80,0,0,0,2054128850,2793499
3252230229945,108268,1370,617709,31,101981,81,0,0,0,2054128850,2677588
3252230239306,109638,1370,642467,32,101998,82,0,0,0,2054128850,2590475
3252230247847,111008,1370,664138,33,102008,83,0,0,0,2054128850,2524767
3252230256368,112378,1370,683109,34,102016,84,0,0,0,2054128850,2475389
3252230269088,113748,1370,699722,35,102025,85,0,0,0,2054128850,2438732
3252230285960,115118,1370,714274,36,102038,86,0,0,0,2054128850,2412157
3252230296133,116488,1370,710064,37,102054,87,0,0,0,2054128850,2393703
3252230321418,117858,1370,706405,20,85192,88,0,0,0,2054128850,2438766
