now_us,bytes_acked,mss,rtt_us,tp_deliver_rate,tp_interval,tp_delivered,lost_pkt,total_retrans_pkt,app_limited,snd_nxt,sk_pacing_rate
3206976425729,1,1370,96096,0,0,1,0,0,1,235209435,18446744073709551615
3206986612684,38,1370,94123,0,0,2,0,0,1,235209472,2281052
3207125571924,1408,1370,89570,1,10039,3,0,0,1,235223172,2328867
3207125663415,2778,1370,85678,1,7212,4,0,0,0,235225912,2691972
3207125681691,4148,1370,82291,2,7304,5,0,0,0,235225912,3070099
3207125696343,5518,1370,79342,3,7322,6,0,0,0,235225912,3462833
3207125742053,6888,1370,76808,4,7337,7,0,0,0,235234132,3867812
3207125755204,8258,1370,74538,5,7383,8,0,0,0,235234132,4280804
3207125767745,9628,1370,72564,6,7396,9,0,0,0,235234132,4705251
3207125844995,10998,1370,70914,7,7408,10,0,0,0,235242352,5135328
3207144922315,12368,1370,88548,8,7485,11,0,0,0,235242352,5563922
3207145058993,13738,1370,104114,8,7485,12,0,0,0,235247832,4703437
3207145077173,15108,1370,110561,8,7485,13,0,0,0,235247832,4210768
3207149270402,16478,1370,120395,10,19506,14,0,0,0,235247832,4163493
3207149348805,17848,1370,128993,11,23699,15,0,0,0,235256052,4005481
3207149360718,19218,1370,136528,9,23652,16,0,0,0,235256052,3908429
3207149368680,20588,1370,143129,10,23664,17,0,0,0,235256052,3853275
3207149376847,23328,1370,148913,11,23672,19,0,0,0,235256052,3828713
3207149440158,24698,1370,154038,13,23680,20,0,0,0,235269752,3974401
3207149455262,27438,1370,158465,14,23744,22,0,0,0,235269752,3984471
3207152305057,30178,1370,165188,13,23688,24,0,0,0,235269752,3873158
3207159034442,32918,1370,177800,15,26538,26,0,0,0,235269752,3848221
3207159064886,35658,1370,169682,17,33267,28,0,0,0,235269752,3575253
3207164405137,38398,1370,167920,17,26533,30,0,0,0,235286192,3875484
3207164436186,41138,1370,162078,19,26533,32,0,0,0,235286192,3916150
3207188286014,42508,1370,180817,18,23672,33,0,0,0,235293042,4192549
3207188334192,43878,1370,197261,19,39016,34,0,0,0,235293042,3758053
3207188346688,45248,1370,211662,20,39064,35,0,0,0,235293042,3444776
3207188358351,46618,1370,224275,21,39076,36,0,0,0,235293042,3210401
3207188370245,47988,1370,235230,22,39088,37,0,0,0,235293042,3127588
3207188380996,49358,1370,244826,18,38994,38,0,0,0,235293042,2981932
3207188391326,50728,1370,253233,19,39004,39,0,0,0,235293042,2865055
3207188402435,52098,1370,260600,20,39015,40,0,0,0,235293042,2769939
3207188413946,53468,1370,267057,21,39026,41,0,0,0,235293042,2775748
3207188425043,54838,1370,272719,22,39037,42,0,0,0,235293042,2708635
3207188435128,56208,1370,277684,23,39049,43,0,0,0,235293042,2652400
3207188445630,57578,1370,282038,24,39059,44,0,0,0,235293042,2604975
3207188455945,58948,1370,285858,25,39069,45,0,0,0,235293042,2642480
3207188467175,60318,1370,289212,26,39079,46,0,0,0,235293042,2607168
3207206978724,61688,1370,298763,27,39091,47,0,0,0,235312222,2576933
3207207041652,63058,1370,307183,19,47914,48,0,0,0,235312222,2494552
3207207057792,64428,1370,314567,20,47977,49,0,0,0,235312222,2497534
3207207071016,65798,1370,321042,21,47993,50,0,0,0,235312222,2438908
3207207094926,67168,1370,326730,22,48007,51,0,0,0,235312222,2389718
3207207106244,68538,1370,331719,23,48030,52,0,0,0,235312222,2348116
3207207116518,69908,1370,336095,24,48042,53,0,0,0,235312222,2378880
3207207126425,71278,1370,339934,25,48052,54,0,0,0,235312222,2347907
3207207136251,72648,1370,343303,26,48062,55,0,0,0,235312222,2321391
3207207199314,76758,1370,346314,27,48072,58,0,0,0,235312222,2298610
3207211754295,78128,1370,336345,30,48135,59,0,0,0,235330032,2341920
3207211807534,79498,1370,327675,27,47318,60,0,0,0,235330032,2411333
3207211817963,80868,1370,320099,28,47371,61,0,0,0,235330032,2542030
3207211825887,82238,1370,313478,29,47381,62,0,0,0,235330032,2602194
3207211834224,83608,1370,307694,30,47389,63,0,0,0,235330032,2657156
3207211843294,84978,1370,290207,31,47398,64,0,0,0,235330032,2707105
3207211851360,86348,1370,274914,18,41488,65,0,0,0,235330032,2945759
3207211858940,89088,1370,261539,19,41488,67,0,0,0,235330032,3109627
3207211867369,91828,1370,249845,21,41488,69,0,0,0,235330032,3268652
3207217396983,94568,1370,245142,23,41488,71,0,0,0,235356062,3509375
3207217451076,97308,1370,241082,25,41488,73,0,0,0,235356062,3576702
3207217466659,100048,1370,237544,27,41488,75,0,0,0,235356062,3727860
3207217482079,102788,1370,234464,29,41488,77,0,0,0,235356062,3783383
3207220042413,105528,1370,215297,31,41488,79,0,0,0,235356062,3926572
3207220090463,108268,1370,198574,21,48625,81,0,0,0,235356062,4479765
3207220104697,111008,1370,183956,23,48625,83,0,0,0,235356062,5077804
3207232042129,113748,1370,183103,25,48625,85,0,0,0,235386202,5719628
3207232177457,116488,1370,182492,27,48625,87,0,0,0,235391682,5985702
3207232210008,119228,1370,181990,29,48625,89,0,0,0,235391682,6245972
3207232287378,120598,1370,181628,31,48625,90,0,0,0,235402642,6504093
3207232303837,123338,1370,179356,32,48625,92,0,0,0,235402642,6637743
3207232336019,126078,1370,177401,23,21003,94,0,0,0,235402642,6966257
3207232348686,128818,1370,175702,25,21003,96,0,0,0,235402642,7290150
3207232360093,131558,1370,174228,27,21003,98,0,0,0,235402642,7610158
3207232374353,134298,1370,172952,29,21003,100,0,0,0,235402642,7926165
3207232543885,137038,1370,172004,31,21003,102,0,0,0,235432782,8238123
3207232561001,139778,1370,171193,33,21003,104,0,0,0,235432782,8538406
3207232573541,142518,1370,170495,35,21003,106,0,0,0,235432782,8834940
3207232601753,145258,1370,169913,37,21003,108,0,0,0,235432782,8871110
3207232614405,146628,1370,169416,39,21003,109,0,0,0,235432782,9030503
3207232626993,149368,1370,160753,40,21003,111,0,0,0,235432782,9056995
3207238940676,150738,1370,159487,28,12522,112,0,0,0,235432782,9817795
3207238987986,152108,1370,158427,29,18836,113,0,0,0,235432782,10033168
3207239022215,153478,1370,157534,30,18883,114,0,0,0,235432782,10238658
3207239038127,154848,1370,156769,31,18918,115,0,0,0,235432782,10435842
3207239050222,156218,1370,156111,32,18934,116,0,0,0,235432782,10626590
3207247069167,157588,1370,163555,33,18946,117,0,0,0,235432782,10811794
3207247112768,158958,1370,170111,34,26965,118,0,0,0,235432782,10453731
3207247131236,160328,1370,175867,35,27008,119,0,0,0,235432782,10179706
3207247147727,161698,1370,180919,36,27027,120,0,0,0,235432782,9971171
3207247164171,163068,1370,185357,37,27043,121,0,0,0,235432782,9813894
3207247178368,164438,1370,189254,38,27060,122,0,0,0,235432782,9697178
3207247186703,165808,1370,192672,39,27074,123,0,0,0,235432782,9613323
3207247430052,167178,1370,195906,40,27082,124,0,0,0,235490322,9556552
3207264608099,168548,1370,215914,41,27326,125,0,0,0,235490322,9510683
3207264654149,169918,1370,233467,42,44504,126,0,0,0,235490322,8730883
3207264671404,171288,1370,248843,43,44550,127,0,0,0,235490322,8168349
3207264686621,172658,1370,262312,44,44567,128,0,0,0,235490322,7751714
3207264697464,174028,1370,274108,45,44582,129,0,0,0,235490322,7437250
3207264710982,175398,1370,284443,46,44593,130,0,0,0,235490322,7197163
3207264719226,176768,1370,293495,47,44606,131,0,0,0,235490322,7012723
3207264728748,178138,1370,289455,48,44615,132,0,0,0,235490322,6871122
3207264736793,179508,1370,285928,47,32686,133,0,0,0,235490322,7042752
3207264795434,180878,1370,282900,48,32694,134,0,0,0,235490322,7206289
3207264809857,186358,1370,280265,49,32753,138,0,0,0,235490322,7360904
3207431529125,187728,1370,444542,49,32599,139,0,0,0,235531422,7742957
3207431581022,189098,1370,588337,50,199319,140,0,0,0,235531422,4930917
3207431612024,190468,1370,714188,51,199371,141,0,0,0,235531422,3763013
3207431639987,191838,1370,824335,52,199402,142,0,0,0,235531422,3130604
3207431648287,193208,1370,920723,53,199429,143,0,0,0,235531422,2738886
3207431657065,194578,1370,1004908,54,199438,144,0,0,0,235531422,2475967
3207431676803,195948,1370,1078589,44,199283,145,0,0,0,235531422,2290358
3207431684726,197318,1370,1143068,45,199302,146,0,0,0,235531422,2154221
3207431696143,198688,1370,1199499,46,199310,147,0,0,0,235531422,2051881
3207431704085,200058,1370,1248884,47,199322,148,0,0,0,235531422,1973623
3207431712101,201428,1370,1292104,48,199330,149,0,0,0,235531422,1913132
3207431719682,202798,1370,1329928,49,199338,150,0,0,0,235531422,1866103
3207431727467,204168,1370,1363032,50,199345,151,0,0,0,235531422,1829512
3207431743518,205538,1370,1392014,51,199353,152,0,0,0,235531422,1785079
3207431751290,206908,1370,1417382,52,199369,153,0,0,0,235531422,1763660
3207431759717,208278,1370,1439587,53,199377,154,0,0,0,235531422,1732094
3207431767617,209648,1370,1459024,54,199385,155,0,0,0,235531422,1705378
3207431775331,211018,1370,1476039,55,199393,156,0,0,0,235531422,1682659
3207431782776,212388,1370,1490935,56,199401,157,0,0,0,235531422,1678112
3207431790626,213758,1370,1503977,57,199408,158,0,0,0,235531422,1661346
3207431798043,215128,1370,1515396,58,199416,159,0,0,0,235531422,1646940
3207431805585,216498,1370,1525395,59,199424,160,0,0,0,235531422,1634529
3207431813468,217868,1370,1534152,60,199431,161,0,0,0,235531422,1638185
3207431821016,219238,1370,1541822,61,199439,162,0,0,0,235531422,1628834
3207431828506,220608,1370,1548541,62,199447,163,0,0,0,235531422,1620731
3207431836494,221978,1370,1554428,63,199454,164,0,0,0,235531422,1613699
3207431844546,223348,1370,1559587,64,199462,165,0,0,0,235531422,1621689
3207431852992,223348,1370,1549300,65,199470,166,0,0,0,235531422,1616325
3207431870535,223348,1370,1540317,43,184666,167,0,0,0,235531422,1627057
3207431884171,223348,1370,1532471,44,184684,168,0,0,0,235531422,1636546
3207431898642,223348,1370,1525620,45,184698,169,1,0,0,235531422,617919
3207431907236,223348,1370,1519634,46,184712,170,1,0,0,235531422,620694
3207434062741,223348,1370,1516551,47,184721,171,1,0,0,235531422,623139
