now_us,bytes_acked,mss,rtt_us,tp_deliver_rate,tp_interval,tp_delivered,lost_pkt,total_retrans_pkt,app_limited,snd_nxt,sk_pacing_rate
3566773567089,1,1370,81760,0,0,1,0,0,1,1459762221,18446744073709551615
3566785622260,38,1370,83451,0,0,2,0,0,1,1459762258,2681017
3566811744113,1408,1370,94733,1,11911,3,0,0,1,1459775958,2626691
3566811810257,2778,1370,104671,1,11911,4,0,0,0,1459775958,2545258
3566811825943,4148,1370,113382,2,21779,5,0,0,0,1459775958,2513016
3566811837093,5518,1370,121016,3,21794,6,0,0,0,1459775958,2513273
3566811845076,6888,1370,127703,4,21806,7,0,0,0,1459775958,2535863
3566811946365,8258,1370,133598,5,21814,8,0,0,0,1459785548,2574724
3566811957186,9628,1370,138767,6,21915,9,0,0,0,1459785548,2625188
3566811965465,10998,1370,143298,7,21926,10,0,0,0,1459785548,2685364
3566812041609,13738,1370,147338,8,21934,12,0,0,0,1459785548,2600454
3566842816801,15108,1370,159886,10,22010,13,0,0,0,1459799248,2529150
3566842876090,16478,1370,170926,6,30971,14,0,0,0,1459799248,2467758
3566842896664,17848,1370,180606,7,31031,15,0,0,0,1459799248,2308367
3566842912366,19218,1370,189092,8,31051,16,0,0,0,1459799248,2184645
3566842925359,20588,1370,196530,9,31067,17,0,0,0,1459799248,2086603
3566842982310,23328,1370,203095,10,31080,19,0,0,0,1459808838,2119167
3566842993932,26068,1370,208646,12,31137,21,0,0,0,1459808838,2050665
3566843020873,28808,1370,213530,9,30952,23,0,0,0,1459808838,2101166
3566847856222,31548,1370,222639,11,30979,25,0,0,0,1459818428,2053107
3566847905203,34288,1370,230659,13,35815,27,0,0,0,1459818428,2067562
3566847928768,37028,1370,207355,15,35864,29,0,0,0,1459818428,1995673
3566848073295,39768,1370,186579,17,52311,31,0,0,0,1459828018,2431385
3566848106874,41138,1370,168433,14,31079,32,0,0,0,1459828018,2937093
3566886472964,42508,1370,190921,15,31079,33,0,0,0,1459838978,3383659
3566886516407,43878,1370,210642,16,43547,34,0,0,0,1459838978,3099920
3566886537341,45248,1370,227919,17,43591,35,0,0,0,1459838978,2913758
3566886551163,46618,1370,243051,18,43612,36,0,0,0,1459838978,2789061
3566886561174,47988,1370,253848,19,43626,37,0,0,0,1459838978,2705604
3566886569559,49358,1370,263303,14,43541,38,0,0,0,1459838978,2676877
3566886577314,50728,1370,271585,15,43549,39,0,0,0,1459838978,2664003
3566886705198,52098,1370,278959,16,43557,40,0,0,0,1459858158,2663475
3566886716574,53468,1370,285423,17,43685,41,0,0,0,1459858158,2671647
3566886724416,54838,1370,291087,18,43696,42,0,0,0,1459858158,2687940
3566886732219,56208,1370,296051,19,43704,43,0,0,0,1459858158,2710942
3566886741180,57578,1370,297845,20,43712,44,0,0,0,1459858158,2739527
3566886749616,58948,1370,299423,15,38813,45,0,0,0,1459858158,2796622
3566886761816,60318,1370,300816,16,38821,46,0,0,0,1459858158,2855091
3566886773348,61688,1370,302046,17,38833,47,0,0,0,1459858158,2914738
3566886784533,63058,1370,303134,18,38845,48,0,0,0,1459858158,2975440
3566886846512,65798,1370,304148,19,38856,50,0,0,0,1459858158,3037072
3566938604438,67168,1370,353396,21,38918,51,0,0,0,1459882818,3171087
3566938666010,68538,1370,396550,19,90498,52,0,0,0,1459882818,2791203
3566938685410,69908,1370,434329,20,90560,53,0,0,0,1459882818,2542731
3566938699137,71278,1370,467399,21,90579,54,0,0,0,1459882818,2372026
3566938707175,72648,1370,496344,22,90593,55,0,0,0,1459882818,2251095
3566938715586,74018,1370,521678,23,90601,56,0,0,0,1459882818,2163983
3566938723466,75388,1370,543854,24,90609,57,0,0,0,1459882818,2100912
