now_us,bytes_acked,mss,rtt_us,tp_deliver_rate,tp_interval,tp_delivered,lost_pkt,total_retrans_pkt,app_limited,snd_nxt,sk_pacing_rate
3540742020625,1,1370,30864,0,0,1,0,0,1,553757470,18446744073709551615
3540747632562,38,1370,32470,0,0,2,0,0,1,553757507,7102125
3540762223402,1408,1370,37323,1,5464,3,0,0,1,553771207,6750846
3540771046561,2778,1370,50392,1,5464,4,0,0,0,553773947,6460359
3540771172592,4148,1370,61953,1,5464,5,0,0,0,553776687,5219876
3540771190182,5518,1370,72087,1,5464,6,0,0,0,553776687,4599615
3540777523746,6888,1370,87288,4,17878,7,0,0,0,553776687,4257078
3540777662959,8258,1370,100654,4,17878,8,0,0,0,553784907,3766840
3540777686033,9628,1370,112374,6,24350,9,0,0,0,553784907,3484411
3540777709419,10998,1370,122652,7,24374,10,0,0,0,553784907,3316069
3540777813229,13738,1370,131749,8,24397,12,0,0,0,553793127,3216906
3540777827974,16478,1370,130838,10,24501,14,0,0,0,553793127,3327539
3540777908862,19218,1370,121306,11,15604,16,0,0,0,553804087,3685779
3540785833811,20588,1370,114413,12,17774,17,0,0,0,553804087,4336801
3540785976656,23328,1370,108525,10,24251,19,0,0,0,553812307,4789665
3540785995525,26068,1370,103392,12,24251,21,0,0,0,553812307,5453489
3540805885647,27438,1370,118790,14,24251,22,0,0,0,553823267,6148251
3540806025173,30178,1370,132250,15,28362,24,0,0,0,553826007,5535819
3540806044434,32918,1370,144046,14,28316,26,0,0,0,553826007,5303894
3540806079830,35658,1370,154403,16,28335,28,0,0,0,553826007,5173902
3540806199868,41138,1370,163454,18,28370,32,0,0,0,553842447,5110781
3540806232412,46618,1370,171407,18,28372,36,0,0,0,553842447,5364200
3540806240456,49358,1370,170349,22,28405,38,0,0,0,553842447,5626841
3540806385749,50728,1370,169568,21,20407,39,0,0,0,553865579,5919142
3540806396783,54838,1370,168895,22,20552,42,0,0,0,553865579,6075674
3540806405678,57578,1370,162480,25,20563,44,0,0,0,553865579,6489238
3540806414778,58948,1370,156875,23,20410,45,0,0,0,553865579,7015263
3540806423650,60318,1370,151980,24,20419,46,0,0,0,553865579,7405641
