now_us,bytes_acked,mss,rtt_us,tp_deliver_rate,tp_interval,tp_delivered,lost_pkt,total_retrans_pkt,app_limited,snd_nxt,sk_pacing_rate
3187057149315,1,1370,28192,0,0,1,0,0,1,2683832943,18446744073709551615
3187063119464,38,1370,30510,0,0,2,0,0,1,2683832980,7775255
3187080770535,1408,1370,39499,1,5842,3,0,0,1,2683848050,7184529
3187080818650,2778,1370,47412,1,5842,4,0,0,0,2683848050,6104458
3187080834641,4148,1370,54352,1,5842,5,0,0,0,2683848050,5547962
3187080888507,5518,1370,60478,3,12866,6,0,0,0,2683854900,5242861
3187080898749,6888,1370,65849,4,12920,7,0,0,0,2683854900,5074241
3187080915577,6888,1370,70473,5,12930,8,0,0,0,2683854900,4993242
3187080996867,13738,1370,74600,6,12947,12,0,0,0,2683861750,4665616
3187093655959,15108,1370,78903,10,13028,13,0,0,0,2683872710,5582841
3187093752254,16478,1370,81949,10,13028,14,0,0,0,2683874080,5278379
3187093779012,17848,1370,84641,9,12918,15,0,0,0,2683874080,5082185
3187093788506,19218,1370,87005,10,12945,16,0,0,0,2683874080,4920546
3187093796020,20588,1370,89082,11,12954,17,0,0,0,2683874080,5038790
3187093804615,21958,1370,90907,12,12962,18,0,0,0,2683874080,4921308
3187093812714,24698,1370,92427,13,12970,20,0,0,0,2683874080,4822510
3187093876067,27438,1370,93821,12,12897,22,0,0,0,2683886410,4980362
3187093885548,28808,1370,95050,14,12961,23,0,0,0,2683886410,4906364
3187093893820,31548,1370,96035,15,12970,25,0,0,0,2683886410,4842924
3187093939757,34288,1370,96943,13,12967,27,0,0,0,2683894630,5021502
3187093955609,37028,1370,97754,15,12967,29,0,0,0,2683894630,4974469
3187093963536,39768,1370,98471,17,12967,31,0,0,0,2683894630,5157436
3187118812533,42508,1370,111277,19,12967,33,0,0,0,2683904220,5119883
3187118931232,43878,1370,122482,13,25000,34,0,0,0,2683908330,4727661
3187118943483,45248,1370,132298,14,25119,35,0,0,0,2683908330,4295161
3187118951668,46618,1370,140895,15,25131,36,0,0,0,2683908330,3976477
3187118960257,47988,1370,148427,16,25139,37,0,0,0,2683908330,3889421
3187118968109,49358,1370,155025,17,25148,38,0,0,0,2683908330,3692050
3187118975730,50728,1370,160805,18,25156,39,0,0,0,2683908330,3534913
3187118983603,52098,1370,165871,19,25163,40,0,0,0,2683908330,3407854
3187119073057,53468,1370,170394,20,25171,41,0,0,0,2683920660,3435923
3187119088146,54838,1370,174285,21,25261,42,0,0,0,2683920660,3344718
3187119100244,56208,1370,177702,17,25195,43,0,0,0,2683920660,3270046
3187119111072,57578,1370,180703,18,25207,44,0,0,0,2683920660,3207167
3187119121352,58948,1370,183339,19,25218,45,0,0,0,2683920660,3275208
3187119132041,60318,1370,185656,20,25228,46,0,0,0,2683920660,3228118
3187119142436,61688,1370,187693,21,25239,47,0,0,0,2683920660,3187831
3187244105031,63058,1370,314369,22,25249,48,0,0,0,2683931620,3153234
3187244226779,64428,1370,425331,17,150142,49,0,0,0,2683934360,1952355
3187244238394,65798,1370,522435,18,150263,50,0,0,0,2683934360,1443017
3187244248917,67168,1370,607411,19,150275,51,0,0,0,2683934360,1174806
3187244256825,68538,1370,681773,20,150285,52,0,0,0,2683934360,1010452
3187244264049,69908,1370,746848,21,150293,53,0,0,0,2683934360,932392
3187244271508,71278,1370,803795,22,150301,54,0,0,0,2683934360,851150
3187244280008,72648,1370,828740,23,150308,55,0,0,0,2683934360,790848
3187244297555,74018,1370,850584,22,125468,56,0,0,0,2683934360,767043
3187244304901,75388,1370,869704,23,125485,57,0,0,0,2683934360,773115
3187244313196,75388,1370,886316,24,125492,58,0,0,0,2683934360,756119
3187244330784,75388,1370,900869,18,125330,59,0,0,0,2683934360,741947
3187244339794,75388,1370,913612,19,125347,60,0,0,0,2683934360,729961
3187244348213,75388,1370,924771,20,125356,61,0,0,0,2683934360,743773
3187244355783,75388,1370,934542,21,125365,62,0,0,0,2683934360,734798
3187244363321,75388,1370,943100,22,125372,63,0,0,0,2683934360,727115
3187244370925,75388,1370,950595,23,125380,64,0,0,0,2683934360,720517
3187244379167,75388,1370,907129,24,125387,65,0,0,0,2683934360,737895
3187244392251,75388,1370,869109,18,125237,66,2,0,0,2683934360,459118
3187244400198,75388,1370,835850,19,125250,67,2,0,0,2683934360,479203
3187253584298,75388,1370,815932,20,125258,68,2,2,0,2683935730,498271
3187253672892,75388,1370,798592,21,134442,69,2,2,0,2683937100,537299
