now_us,bytes_acked,mss,rtt_us,tp_deliver_rate,tp_interval,tp_delivered,lost_pkt,total_retrans_pkt,app_limited,snd_nxt,sk_pacing_rate
3264686082433,1,1370,63440,0,0,1,0,0,1,2546319177,18446744073709551615
3264702401703,38,1370,71704,0,0,2,0,0,1,2546319214,3455233
3264712618951,1408,1370,68809,1,16194,3,0,0,1,2546332914,3057012
3264712754707,2778,1370,66412,1,6068,4,0,0,0,2546335654,3504192
3264712768113,4148,1370,64329,2,6204,5,0,0,0,2546335654,3960729
3264712778020,5518,1370,62516,3,6218,6,0,0,0,2546335654,4429728
3264712822920,6888,1370,60974,4,6228,7,0,0,0,2546343874,4908823
3264712839244,8258,1370,59578,5,6272,8,0,0,0,2546343874,5392462
3264712932806,10998,1370,58449,6,6289,10,0,0,0,2546349354,5886736
3264718343168,12368,1370,62872,8,6382,11,0,0,0,2546349354,6750500
3264718473729,13738,1370,66872,8,6382,12,0,0,0,2546357574,6624252
3264762970216,15108,1370,108806,8,6382,13,0,0,0,2546360314,6555808
3264763066600,16478,1370,145595,10,50352,14,0,0,0,2546360314,4230649
3264777167989,17848,1370,191780,11,50448,15,0,0,0,2546365794,3312201
3264777215715,19218,1370,232240,9,64389,16,0,0,0,2546365794,2628845
3264777236243,20588,1370,267663,10,64437,17,0,0,0,2546365794,2265242
3264777245032,23328,1370,298668,11,64458,19,0,0,0,2546365794,2047350
3264777258887,24698,1370,325810,13,64467,20,0,0,0,2546365794,1981598
3264777273905,27438,1370,349489,14,64480,22,0,0,0,2546365794,1883797
3264780663853,30178,1370,373598,14,64434,24,0,0,0,2546379494,1756163
3264780712077,32918,1370,389233,16,67824,26,0,0,0,2546379494,1701508
3264780827605,35658,1370,403028,15,62369,28,0,0,0,2546391824,1633160
3264780839453,38398,1370,415111,17,62484,30,0,0,0,2546391824,1631648
3264780849392,41138,1370,406059,19,62496,32,0,0,0,2546391824,1584154
3264780871530,43878,1370,361891,20,62376,34,0,0,0,2546391824,1673451
3264794380110,46618,1370,336753,20,61605,36,0,0,0,2546391824,1877692
3264794431156,49358,1370,311669,22,61605,38,0,0,0,2546391824,2082951
3264794449221,52098,1370,289739,16,64553,40,0,0,0,2546391824,2250592
3264794467029,53468,1370,270568,18,64553,41,0,0,0,2546391824,2496591
3264825301670,54838,1370,284627,19,64553,42,0,0,0,2546412374,2673486
3264825348441,56208,1370,296976,20,64553,43,0,0,0,2546412374,2541431
3264825358544,57578,1370,307791,21,64553,44,0,0,0,2546412374,2435752
3264825370532,58948,1370,317267,22,64553,45,0,0,0,2546412374,2421383
3264825384510,60318,1370,325572,23,64553,46,0,0,0,2546412374,2418152
3264825396893,61688,1370,329546,24,64553,47,0,0,0,2546412374,2423795
3264874026395,63058,1370,381653,21,62348,48,0,0,0,2546431554,2461082
3264874077137,64428,1370,427298,22,93314,49,0,0,0,2546431554,2182506
3264874091091,65798,1370,467251,23,93365,50,0,0,0,2546431554,2000664
3264874146144,67168,1370,502265,24,93379,51,0,0,0,2546431554,1876507
3264874155154,68538,1370,532911,25,93434,52,0,0,0,2546431554,1789334
3264874164098,69908,1370,559736,26,93443,53,0,0,0,2546431554,1727568
3264874171173,71278,1370,583214,27,93452,54,0,0,0,2546431554,1683936
3264874178394,72648,1370,603765,28,93459,55,0,0,0,2546431554,1653732
3264874186079,74018,1370,591251,29,93466,56,0,0,0,2546431554,1633748
3264874209266,75388,1370,580324,15,79719,57,0,0,0,2546431554,1705400
3264874216799,76758,1370,570770,16,79742,58,0,0,0,2546431554,1775284
3264874223813,78128,1370,562417,17,79749,59,0,0,0,2546431554,1843404
3264874230860,79498,1370,555115,18,79756,60,0,0,0,2546431554,1909757
3264874237727,80868,1370,548733,19,79763,61,0,0,0,2546431554,1974365
3264901544397,82238,1370,570456,20,79770,62,0,0,0,2546461694,2037274
3264901591211,83608,1370,589510,21,107077,63,0,0,0,2546461694,1998120
3264901621513,84978,1370,606213,22,107124,64,0,0,0,2546461694,1933538
3264901632862,86348,1370,620839,23,107154,65,0,0,0,2546461694,1880263
3264901641061,87718,1370,633646,24,107165,66,0,0,0,2546461694,1835967
3264901665021,89088,1370,644876,25,107174,67,0,0,0,2546461694,1833452
3264901676218,90458,1370,654713,26,107198,68,0,0,0,2546461694,1801524
3264901684193,91828,1370,663328,27,107209,69,0,0,0,2546461694,1774456
3264901710323,93198,1370,670892,28,107217,70,0,0,0,2546461694,1751411
3264901723006,94568,1370,627742,29,107243,71,0,0,0,2546461694,1764337
3264901750001,95938,1370,590013,24,80286,72,0,0,0,2546461694,1885615
3264901759417,97308,1370,557009,25,80286,73,0,0,0,2546461694,2006193
3264901767561,98678,1370,528138,26,80286,74,0,0,0,2546461694,2125064
3264901777610,100048,1370,502886,27,80286,75,0,0,0,2546461694,2282736
3264901786054,101418,1370,480800,28,80286,76,0,0,0,2546461694,2397362
3264901793818,102788,1370,461481,29,80286,77,0,0,0,2546461694,2507487
3264914197154,104158,1370,456981,30,80286,78,0,0,0,2546480874,2612458
3264914396944,105528,1370,453243,31,88801,79,0,0,0,2546500054,2686151
3264914413633,106898,1370,449989,32,89000,80,0,0,0,2546500054,2708304
3264914423228,108268,1370,447152,33,89017,81,0,0,0,2546500054,2727888
3264914431265,109638,1370,444677,34,89027,82,0,0,0,2546500054,2745196
3264914438798,111008,1370,442519,35,89035,83,0,0,0,2546500054,2809769
3264914445926,112378,1370,440638,36,89042,84,0,0,0,2546500054,2823471
3264914462625,113748,1370,417700,37,89049,85,0,0,0,2546500054,2835524
3264960904883,115118,1370,444071,24,71091,86,0,0,0,2546500054,2991237
3264961072217,116488,1370,467314,25,86667,87,0,0,0,2546513754,2862965
3264961084689,117858,1370,487663,26,86835,88,0,0,0,2546513754,2720569
3264961095429,119228,1370,505480,27,86847,89,0,0,0,2546513754,2607046
3264961102826,120598,1370,521076,28,86858,90,0,0,0,2546513754,2515153
3264961109954,121968,1370,534730,29,86865,91,0,0,0,2546513754,2481941
3264961118806,123338,1370,546686,30,86872,92,0,0,0,2546513754,2418566
3264961126054,124708,1370,557156,31,86881,93,0,0,0,2546513754,2365672
3264961136573,126078,1370,566327,32,86889,94,0,0,0,2546513754,2360559
3264961144492,127448,1370,574360,33,86899,95,0,0,0,2546513754,2361038
3264961152698,128818,1370,581396,34,86907,96,0,0,0,2546513754,2366181
3264961160206,130188,1370,587561,35,86915,97,0,0,0,2546513754,2375248
3264961167021,131558,1370,592962,36,86923,98,0,0,0,2546513754,2387632
3264961176743,132928,1370,597697,37,86930,99,0,0,0,2546513754,2402852
3264961184459,134298,1370,601848,38,86939,100,0,0,0,2546513754,2420490
3264961191525,135668,1370,605487,39,86947,101,0,0,0,2546513754,2440217
3264961199420,137038,1370,608680,40,86954,102,0,0,0,2546513754,2461753
3264961206572,138408,1370,611480,41,86962,103,0,0,0,2546513754,2484852
3264961213099,139778,1370,613937,42,86969,104,0,0,0,2546513754,2509321
3264961219807,141148,1370,616093,43,86976,105,0,0,0,2546513754,2534983
3264961240235,142518,1370,618001,44,86982,106,0,0,0,2546513754,2561691
3264961256741,143888,1370,597461,45,87003,107,0,0,0,2546513754,2589251
3264961272305,145258,1370,579505,30,59463,108,0,0,0,2546513754,2714955
3264961285829,146628,1370,563806,31,59479,109,0,0,0,2546513754,2836903
