now_us,bytes_acked,mss,rtt_us,tp_deliver_rate,tp_interval,tp_delivered,lost_pkt,total_retrans_pkt,app_limited,snd_nxt,sk_pacing_rate
3245770172976,1,1370,28312,0,0,1,0,0,1,2721034754,18446744073709551615
3245779693461,38,1370,34164,0,0,2,0,0,1,2721034791,7742300
3245792700603,1408,1370,42366,1,9391,3,0,0,1,2721049861,6416110
3245792764237,2778,1370,49607,1,9391,4,0,0,0,2721049861,5691356
3245792778829,4148,1370,55957,2,12536,5,0,0,0,2721049861,5302477
3245792850899,5518,1370,61585,3,12550,6,0,0,0,2721056711,5092481
3245792861484,6888,1370,66520,4,12622,7,0,0,0,2721056711,4983031
3245792877696,8258,1370,70780,5,12633,8,0,0,0,2721056711,4942874
3245792965223,12368,1370,74596,6,12649,11,0,0,0,2721064931,4955072
3245792980770,13738,1370,77950,9,12737,12,0,0,0,2721064931,5583141
3245813955348,15108,1370,90127,10,12752,13,0,0,0,2721075891,5624118
3245814071065,16478,1370,100147,10,12752,14,0,0,0,2721078631,5107459
3245814102851,17848,1370,108945,9,21293,15,0,0,0,2721078631,4815321
3245814117565,19218,1370,116658,10,21324,16,0,0,0,2721078631,4627656
3245814128173,20588,1370,123418,11,21339,17,0,0,0,2721078631,4509592
3245814138849,21958,1370,129343,12,21350,18,0,0,0,2721078631,4440195
3245814230432,24698,1370,134523,13,21360,20,0,0,0,2721092331,4406268
3245819830344,27438,1370,144655,12,21353,22,0,0,0,2721092331,4562491
3245819865999,30178,1370,153556,14,26953,24,0,0,0,2721092331,4545988
3245836906181,32918,1370,178278,16,26988,26,0,0,0,2721106031,4282476
3245837045767,35658,1370,200049,14,43926,28,0,0,0,2721110141,3811575
3245837061921,38398,1370,219114,16,44065,30,0,0,0,2721110141,3396767
3245837075380,41138,1370,235810,18,44081,32,0,0,0,2721110141,3201255
3245837089403,42508,1370,229439,20,44095,33,0,0,0,2721110141,2974598
3245837116167,43878,1370,223892,20,23134,34,0,0,0,2721110141,3057196
3245837133016,50728,1370,218893,21,23161,39,0,0,0,2721110141,3230843
3245837289118,57578,1370,214675,21,22995,44,0,0,0,2721132061,3404768
3245837304858,63058,1370,199326,26,23151,48,0,0,0,2721132061,3573774
3245837312133,65798,1370,185904,24,32936,50,0,0,0,2721132061,3958941
3245837320722,71278,1370,174167,26,32936,54,0,0,0,2721132061,4362681
3245855762353,74018,1370,171212,30,32936,56,0,0,0,2721158091,4782536
3245855808209,75388,1370,168672,30,43957,57,0,0,0,2721158091,4865079
3245855824630,76758,1370,166246,31,43957,58,0,0,0,2721158091,4938341
3245855842996,78128,1370,164142,19,23020,59,0,0,0,2721158091,5142259
3245855851143,79498,1370,162310,20,23020,60,0,0,0,2721158091,5208173
3245855871294,80868,1370,160727,21,23020,61,0,0,0,2721158091,5266958
3245855876453,82238,1370,159347,22,23020,62,0,0,0,2721158091,5318832
3245855882556,83608,1370,158145,23,23020,63,0,0,0,2721158091,5502456
3245855887466,84978,1370,157098,24,23020,64,0,0,0,2721158091,5544278
3245855891935,86348,1370,156186,25,23020,65,0,0,0,2721158091,5581229
3245855896987,87718,1370,155393,26,23020,66,0,0,0,2721158091,5613819
3245855911544,89088,1370,154714,27,23020,67,0,0,0,2721158091,5783529
3245855916022,90458,1370,154125,28,23020,68,0,0,0,2721158091,5808911
3245855920576,91828,1370,153614,29,23020,69,0,0,0,2721158091,5831111
3245855925171,93198,1370,153172,30,23020,70,0,0,0,2721158091,5850508
3245855929481,94568,1370,152789,31,23020,71,0,0,0,2721158091,6010498
3245866596007,95938,1370,163121,32,23020,72,0,0,0,2721186861,6025564
