now_us,bytes_acked,mss,rtt_us,tp_deliver_rate,tp_interval,tp_delivered,lost_pkt,total_retrans_pkt,app_limited,snd_nxt,sk_pacing_rate
3414289925050,1,1370,108672,0,0,1,0,0,1,120837710,18446744073709551615
3414300548561,38,1370,105536,0,0,2,0,0,1,120837747,2017078
3414313870361,1408,1370,100840,1,10448,3,0,0,1,120851447,2077016
3414314025294,2778,1370,96886,1,8496,4,0,0,0,120854187,2391114
3414314044448,4148,1370,93446,2,8651,5,0,0,0,120854187,2714943
3414314059466,5518,1370,90451,3,8670,6,0,0,0,120854187,3049461
3414319787823,6888,1370,93558,4,8685,7,0,0,0,120862407,3392776
3414319906055,8258,1370,96334,4,8685,8,0,0,0,120865147,3514397
3414319937334,9628,1370,98794,4,8685,9,0,0,0,120865147,3640666
3414319949586,10998,1370,100958,7,14563,10,0,0,0,120865147,3771888
3414320102616,13738,1370,103005,8,14575,12,0,0,0,120873367,3908159
3414340539819,15108,1370,116745,10,14728,13,0,0,0,120878847,4256104
3414340675423,16478,1370,128903,10,26669,14,0,0,0,120881587,3942952
3414340692751,17848,1370,139417,11,26805,15,0,0,0,120881587,3741107
3414340704653,19218,1370,148628,9,26633,16,0,0,0,120881587,3616201
3414340715484,20588,1370,156699,10,26645,17,0,0,0,120881587,3539575
3414340726293,23328,1370,163772,11,26656,19,0,0,0,120881587,3497150
3414340825296,24698,1370,170060,13,26667,20,0,0,0,120898027,3613804
3414386364477,27438,1370,215339,14,26766,22,0,0,0,120898027,3609079
3414392646117,30178,1370,261112,15,66577,24,0,0,0,120898027,2850203
3414430669417,32918,1370,339186,14,72697,26,0,0,0,120898027,2434510
3414462913390,34288,1370,439745,16,110720,27,0,0,0,120898027,1874133
3414469384169,35658,1370,534205,17,142964,28,0,0,0,120898027,1445565
3414469434307,38398,1370,604458,18,149435,30,0,0,0,120898027,1230988
3414469447827,41138,1370,665942,18,149332,32,0,0,0,120898027,1087916
3414475047510,43878,1370,717150,20,149345,34,0,0,0,120904877,1020389
3414475119984,46618,1370,761893,21,134508,36,0,0,0,120904877,947528
3414475226524,49358,1370,801150,17,134393,38,0,0,0,120910357,920654
3414475243204,52098,1370,835517,19,134500,40,0,0,0,120910357,875541
3414486849695,54838,1370,877194,21,134517,42,0,0,0,120921317,865763
3414486899082,57578,1370,913711,23,146123,44,0,0,0,120921317,824629
3414486915928,60318,1370,945680,25,146173,46,0,0,0,120921317,815662
3414486931782,63058,1370,842326,27,146189,48,0,0,0,120921317,788088
3414486949645,64428,1370,751910,16,139669,49,0,0,0,120921317,910811
3414486968077,65798,1370,672815,17,139669,50,0,0,0,120921317,1049487
3414486986550,67168,1370,603625,18,139669,51,0,0,0,120921317,1205442
3414487139956,68538,1370,540181,19,139669,52,0,0,0,120930907,1379929
3414487171447,69908,1370,484700,16,134397,53,0,0,0,120930907,1542001
3414487185151,71278,1370,436168,17,134397,54,0,0,0,120930907,1718506
3414502774478,72648,1370,409291,18,134397,55,0,0,0,120944607,1909722
3414502819130,74018,1370,385263,19,134397,56,0,0,0,120944607,2088685
3414502839373,75388,1370,364259,16,134953,57,0,0,0,120944607,2275847
3414502976308,76758,1370,346017,17,134953,58,0,0,0,120963787,2467255
3414503086138,78128,1370,330165,18,134953,59,0,0,0,120963787,2660678
3414503098578,83608,1370,308499,19,134953,63,0,0,0,120963787,2854815
3414503106569,84978,1370,286047,23,142761,64,0,0,0,120963787,3339524
3414551058352,86348,1370,314354,13,16120,65,0,0,0,120963787,3678276
3414551115397,87718,1370,339179,14,64072,66,0,0,0,120963787,3416784
3414551148642,89088,1370,360934,15,64129,67,0,0,0,120963787,3231332
3414551159741,90458,1370,379981,16,64162,68,0,0,0,120963787,3097297
3414551168025,91828,1370,396656,17,64173,69,0,0,0,120963787,2999728
3414551176315,93198,1370,411254,18,64182,70,0,0,0,120963787,2928885
