now_us,bytes_acked,mss,rtt_us,tp_deliver_rate,tp_interval,tp_delivered,lost_pkt,total_retrans_pkt,app_limited,snd_nxt,sk_pacing_rate
3427405176512,1,1370,61672,0,0,1,0,0,1,2213768711,18446744073709551615
3427417085918,38,1370,65738,0,0,2,0,0,1,2213768748,3554287
3427428032931,1408,1370,64049,1,11775,3,0,0,1,2213782448,3334448
3427428171813,2778,1370,62710,1,6528,4,0,0,0,2213785188,3764617
3427434515017,4148,1370,67883,2,6667,5,0,0,0,2213785188,4194546
3427434626166,5518,1370,72520,2,6667,6,0,0,0,2213790668,4197810
3427443731836,6888,1370,85682,4,13122,7,0,0,0,2213790668,4231660
3427443849054,6888,1370,97257,4,13122,8,0,0,0,2213796148,3837445
3427443885100,9628,1370,107421,4,13122,9,0,0,0,2213796148,3380733
3427443902701,10998,1370,116332,7,22381,10,0,0,0,2213796148,3264910
3427443913471,12368,1370,124140,8,22398,11,0,0,0,2213796148,3203245
3427444050756,13738,1370,131109,9,22409,12,0,0,0,2213805738,3178347
3427444066378,16478,1370,130693,10,22546,14,0,0,0,2213805738,3176593
3427444091713,19218,1370,123897,11,16034,16,0,0,0,2213805738,3522147
3427444179161,21958,1370,118038,11,13047,18,0,0,0,2213819438,4069186
3427464275134,24698,1370,123791,13,13047,20,0,0,0,2213824918,4642572
3427464383067,26068,1370,128933,13,22264,21,0,0,0,2213830398,4780961
3427464395666,27438,1370,133444,14,22264,22,0,0,0,2213830398,4760301
3427464404664,28808,1370,137249,15,22264,23,0,0,0,2213830398,4763646
3427464453633,30178,1370,140627,12,22355,24,0,0,0,2213838618,4791291
3427464463631,32918,1370,143593,13,22355,26,0,0,0,2213838618,4832073
3427464476675,35658,1370,146201,15,22355,28,0,0,0,2213838618,5037571
3427464489611,37028,1370,148496,17,22355,29,0,0,0,2213838618,5247570
3427464640743,45248,1370,150476,18,22355,35,0,0,0,2213855058,5314082
3427464662703,50728,1370,152231,19,20549,39,0,0,0,2213855058,6118184
3427464774343,53468,1370,148010,23,20571,41,0,0,0,2213882458,6623618
3427464781531,56208,1370,144323,23,20595,43,0,0,0,2213882458,7108708
3427473490745,58948,1370,135460,25,20602,45,0,0,0,2213882458,7594077
3427473546255,60318,1370,127761,25,20545,46,0,0,0,2213882458,8414587
3427473561966,61688,1370,121039,26,20545,47,0,0,0,2213882458,9093228
3427473573814,63058,1370,115071,27,20545,48,0,0,0,2213882458,9779327
3427473714621,64428,1370,109990,25,20493,49,0,0,0,2213907118,10477009
3427473730216,65798,1370,105560,26,20493,50,0,0,0,2213907118,11160287
3427489706048,67168,1370,117659,27,20493,51,0,0,0,2213912598,11836301
3427489814578,68538,1370,128354,28,25302,52,0,0,0,2213915338,10805463
3427489841418,69908,1370,137739,29,25410,53,0,0,0,2213915338,10075883
3427489868092,71278,1370,145893,30,25437,54,0,0,0,2213915338,9548493
3427491306822,72648,1370,154466,25,25379,55,0,0,0,2213915338,9165073
3427491421555,74018,1370,162082,26,26817,56,0,0,0,2213926298,8798311
3427491432403,75388,1370,168757,27,26932,57,0,0,0,2213926298,8520131
3427491440888,76758,1370,174606,28,26943,58,0,0,0,2213926298,8313018
3427494344898,78128,1370,182628,29,26951,59,0,0,0,2213926298,8160086
3427494472550,79498,1370,189775,30,29855,60,0,0,0,2213937258,7921676
3427494531698,80868,1370,196088,31,29983,61,0,0,0,2213937258,7738848
3427494538524,82238,1370,201618,32,30042,62,0,0,0,2213937258,7601485
3427494543835,83608,1370,206462,33,30049,63,0,0,0,2213937258,7501711
3427494550007,84978,1370,210708,34,30054,64,0,0,0,2213937258,7431876
3427494555077,86348,1370,214428,35,30061,65,0,0,0,2213937258,7386145
3427494561788,87718,1370,217518,36,30066,66,0,0,0,2213937258,7360232
3427494577890,89088,1370,220238,27,29899,67,0,0,0,2213937258,7356448
3427494586714,90458,1370,222627,28,29915,68,0,0,0,2213937258,7365123
3427494594311,91828,1370,224725,29,29924,69,0,0,0,2213937258,7384549
3427494601159,93198,1370,226568,30,29932,70,0,0,0,2213937258,7413149
3427494608231,94568,1370,228187,31,29939,71,0,0,0,2213937258,7449595
3427494674696,97308,1370,229670,32,29946,73,0,0,0,2213937258,7492801
3427494834790,100048,1370,231128,34,30012,75,0,0,0,2213975618,7635302
3427494854583,109638,1370,232423,36,30172,82,0,0,0,2213975618,7587137
3427494859603,113748,1370,233562,43,30192,85,0,0,0,2213975618,7733485
3427494864998,120598,1370,225653,46,30197,90,0,0,0,2213975618,7789623
3427494879905,130188,1370,218748,42,21291,97,0,0,0,2213975618,8159785
3427494884840,131558,1370,212711,49,21306,98,0,0,0,2213975618,8617770
3427494890231,138408,1370,207435,50,21311,103,0,0,0,2213975618,8862353
3427495230366,143888,1370,200595,55,21317,107,0,0,0,2214026308,9193434
3427495265215,145258,1370,181043,57,21500,108,0,0,0,2214026308,9616191
3427499460237,146628,1370,168130,57,25331,109,0,0,0,2214026308,10775782
3427499514891,147998,1370,155296,58,25331,110,0,0,0,2214026308,11733777
3427515267956,149368,1370,159819,55,26835,111,0,0,0,2214026308,12844632
3427520720194,150738,1370,169230,56,26835,112,0,0,0,2214026308,12618274
3427520747251,152108,1370,177492,57,29414,113,0,0,0,2214026308,12046091
3427520764770,153478,1370,184738,58,29441,114,0,0,0,2214026308,11608861
3427520782787,154848,1370,191096,59,29458,115,0,0,0,2214026308,11272180
3427520799501,156218,1370,196676,60,29476,116,0,0,0,2214026308,11011847
3427520816296,157588,1370,201576,61,29493,117,0,0,0,2214026308,10810876
3427520832974,158958,1370,202836,62,29510,118,0,0,0,2214026308,10656824
3427520843600,160328,1370,203950,59,29878,119,0,0,0,2214026308,10698692
3427520852547,161698,1370,204934,60,29878,120,0,0,0,2214026308,10747732
3427520860531,164438,1370,205803,61,29878,122,0,0,0,2214026308,10803087
3427520870647,167178,1370,206573,63,29878,124,0,0,0,2214026308,10970491
3427520878241,168548,1370,207255,65,29878,125,0,0,0,2214026308,11141823
3427567553505,171288,1370,254218,66,29878,127,0,0,0,2214026308,11210923
3427567619226,174028,1370,295376,54,72879,129,0,0,0,2214026308,9312322
3427567632426,176768,1370,331402,56,72945,131,0,0,0,2214026308,8163154
3427567646655,179508,1370,362939,58,72958,133,0,0,0,2214026308,7408042
3427567658426,182248,1370,390546,60,72972,135,0,0,0,2214026308,6885123
3427567676319,184988,1370,414720,62,72984,137,0,0,0,2214026308,6510679
3427567687995,187728,1370,435883,64,73002,139,0,0,0,2214026308,6236882
3427567772761,190468,1370,454486,66,73013,141,0,0,0,2214026308,6034646
3427573881552,191838,1370,476873,68,73098,142,0,0,0,2214026308,5835867
3427585898784,194578,1370,508478,69,79207,144,0,0,0,2214026308,5561900
3427585960902,197318,1370,536195,71,91224,146,0,0,0,2214026308,5216194
3427585969798,200058,1370,560456,73,91286,148,0,0,0,2214026308,4987439
3427585976366,202798,1370,581691,75,91295,150,0,0,0,2214026308,4771543
3427596058191,205538,1370,610354,77,91302,152,0,0,0,2214026308,4635038
3427609944092,206908,1370,649320,79,101384,153,0,0,0,2214060558,4417370
3427609994167,209648,1370,683255,80,115270,155,0,0,0,2214060558,4186040
3427610047356,212388,1370,713002,52,115104,157,0,0,0,2214060558,3978134
3427610060470,215128,1370,739043,54,115157,159,0,0,0,2214060558,3842906
3427610072323,217868,1370,761841,56,115170,161,0,0,0,2214060558,3707497
3427610084906,220608,1370,781801,58,115182,163,0,0,0,2214060558,3625323
3427610096876,223348,1370,799278,60,115194,165,0,0,0,2214060558,3532766
3427610109404,226088,1370,814584,62,115206,167,0,0,0,2214060558,3482943
3427610122081,228828,1370,827989,64,115219,169,0,0,0,2214060558,3417498
3427618039437,231568,1370,847636,66,115232,171,0,0,0,2214060558,3388644
3427623194455,234308,1370,869982,68,123149,173,0,0,0,2214060558,3310100
3427623234819,237048,1370,889575,70,128304,175,0,0,0,2214060558,3250274
3427627983029,239788,1370,911468,72,128344,177,0,0,0,2214085218,3178686
3427628043619,242528,1370,930684,74,133093,179,0,0,0,2214085218,3126385
3427628059949,245268,1370,947514,76,133153,181,0,0,0,2214085218,3061834
3427628072400,248008,1370,962253,78,133169,183,0,0,0,2214085218,3030583
3427628083105,250748,1370,975161,80,133182,185,0,0,0,2214085218,2984163
3427628097619,253488,1370,986469,82,133193,187,0,0,0,2214085218,2967140
3427628114385,256228,1370,996381,84,133207,189,0,0,0,2214085218,2933128
3427628126410,257598,1370,1005066,86,133224,190,0,0,0,2214085218,2925949
3427656084567,260338,1370,931847,87,133236,192,0,0,0,2214107138,2900665
3427656142904,263078,1370,867839,40,108986,194,0,0,0,2214107138,3128582
3427656159832,265818,1370,811849,42,108986,196,0,0,0,2214107138,3359332
3427656169510,268558,1370,762867,44,108986,198,0,0,0,2214107138,3591012
3427656178634,271298,1370,720017,46,108986,200,0,0,0,2214107138,3821583
3427656188697,274038,1370,682533,48,108986,202,0,0,0,2214107138,4049015
3427656198285,276778,1370,649745,50,108986,204,0,0,0,2214107138,4271383
3427656386216,279518,1370,621243,52,108986,206,0,0,0,2214141388,4486929
3427656399438,282258,1370,596317,54,108986,208,0,0,0,2214141388,4692785
3427656411602,284998,1370,574519,56,108986,210,0,0,0,2214141388,4962461
3427656423487,286368,1370,555458,58,108986,211,0,0,0,2214141388,5227050
3427656433117,287738,1370,538789,59,108986,212,0,0,0,2214141388,5445884
3427656442664,289108,1370,524213,60,108986,213,0,0,0,2214141388,5655052
3427656452854,290478,1370,511469,61,108986,214,0,0,0,2214141388,5854108
3427656462903,291848,1370,500328,62,108986,215,0,0,0,2214141388,5999972
3427656472960,293218,1370,469055,63,108986,216,0,0,0,2214141388,6133576
3427656482605,294588,1370,441702,41,130310,217,0,0,0,2214141388,6542516
3427656491885,295958,1370,417777,42,130310,218,0,0,0,2214141388,6947670
3427656640175,297328,1370,396991,43,130310,219,0,0,0,2214141388,7345545
3427656650188,298698,1370,378814,44,130310,220,0,0,0,2214141388,7730150
3427656659476,300068,1370,362918,45,130310,221,0,0,0,2214141388,8101073
3427694856378,301438,1370,387206,46,130310,222,0,0,0,2214205778,8455904
3427694923783,302808,1370,408525,47,130310,223,0,0,0,2214205778,7982107
3427694954205,304178,1370,427210,48,130310,224,0,0,0,2214205778,7619215
3427694976780,305548,1370,443581,49,130310,225,0,0,0,2214205778,7337281
3427695044969,306918,1370,457974,50,130310,226,0,0,0,2214205778,7115904
3427695061412,312398,1370,470585,51,130310,230,0,0,0,2214205778,6940131
3427695072852,316508,1370,481630,55,130310,233,0,0,0,2214205778,6940467
3427695085736,319248,1370,463953,58,130310,235,0,0,0,2214205778,6917841
3427695099304,326098,1370,448499,45,157665,240,0,0,0,2214205778,7275909
3427695111488,330208,1370,434989,50,157665,243,0,0,0,2214205778,7770987
3427699931143,332948,1370,427988,53,157665,245,0,0,0,2214268798,8163516
3427699967258,335688,1370,421898,55,157665,247,0,0,0,2214268798,8399487
3427699996311,338428,1370,416598,57,157665,249,0,0,0,2214268798,8624643
3427700047831,341168,1370,408367,59,157665,251,0,0,0,2214268798,8839600
3427700103826,343908,1370,401221,47,52534,253,0,0,0,2214268798,9125125
3427700119626,346648,1370,394984,49,52534,255,0,0,0,2214268798,9396915
3427700133000,349388,1370,389540,51,52534,257,0,0,0,2214268798,9656289
3427700147297,352128,1370,384791,53,52534,259,0,0,0,2214268798,9903783
3427704342917,354868,1370,384831,55,52534,261,0,0,0,2214268798,10139946
3427704376912,357608,1370,384900,57,52534,263,0,0,0,2214268798,10252812
3427704407138,360348,1370,384991,59,52534,265,0,0,0,2214268798,10364873
3427704452861,363088,1370,385116,61,52534,267,0,0,0,2214268798,10419360
3427720251577,365828,1370,401024,63,52534,269,0,0,0,2214268798,10415978
3427720296907,368568,1370,414988,65,64053,271,0,0,0,2214268798,10057452
3427720331280,371308,1370,427242,67,64098,273,0,0,0,2214268798,9719028
3427720362102,372678,1370,437995,69,64133,274,0,0,0,2214268798,9491576
3427720379974,375418,1370,446960,70,64164,276,0,0,0,2214268798,9258553
3427720387908,378158,1370,454812,55,63720,278,0,0,0,2214268798,9121890
