now_us,bytes_acked,mss,rtt_us,tp_deliver_rate,tp_interval,tp_delivered,lost_pkt,total_retrans_pkt,app_limited,snd_nxt,sk_pacing_rate
3220662493230,1,1370,80224,0,0,1,0,0,1,307153805,18446744073709551615
3220666794064,38,1370,74337,0,0,2,0,0,1,307153842,2732349
3220679684261,1408,1370,71138,1,4141,3,0,0,1,307167542,2948733
3220679824003,2778,1370,68479,1,4141,4,0,0,0,307170282,3389468
3220679841307,4148,1370,66170,2,6233,5,0,0,0,307170282,3841177
3220679857252,5518,1370,64165,3,6250,6,0,0,0,307170282,4306483
3220679920433,6888,1370,62474,4,6266,7,0,0,0,307178502,4782669
3220679944809,8258,1370,60887,5,6329,8,0,0,0,307178502,5262989
3220679962879,9628,1370,59517,6,6353,9,0,0,0,307178502,5760178
3220680101232,10998,1370,58457,7,6371,10,0,0,0,307186722,6261068
3220680118632,13738,1370,57546,8,6510,12,0,0,0,307186722,6749576
3220698725662,15108,1370,69335,10,6527,13,0,0,0,307194942,7618253
3220698844116,16478,1370,79770,10,19041,14,0,0,0,307197682,6639071
3220698858171,17848,1370,88793,11,19160,15,0,0,0,307197682,6045380
3220698866307,19218,1370,96696,9,19001,16,0,0,0,307197682,5677925
3220698876367,20588,1370,103621,10,19009,17,0,0,0,307197682,5440555
3220698884274,21958,1370,109689,11,19019,18,0,0,0,307197682,5288503
3220698949158,23328,1370,115063,12,19027,19,0,0,0,307211382,5195780
3220698966825,24698,1370,119783,13,19092,20,0,0,0,307211382,5143616
3220699032162,32918,1370,123872,14,19109,26,0,0,0,307211382,4940934
3220699046723,35658,1370,127305,17,19070,28,0,0,0,307211382,4954792
3220707286224,38398,1370,138549,16,18928,30,0,0,0,307229192,4993362
3220707333759,41138,1370,148435,18,27168,32,0,0,0,307229192,4588124
3220707363404,43878,1370,138470,20,27215,34,0,0,0,307229192,4430221
3220727666897,46618,1370,149939,21,19031,36,0,0,0,307238782,4749043
3220727783454,49358,1370,160091,18,28782,38,0,0,0,307242892,4531976
3220727795983,52098,1370,168986,20,28899,40,0,0,0,307242892,4244585
3220727804124,54838,1370,176778,22,28911,42,0,0,0,307242892,4150876
3220727855053,57578,1370,183647,24,28920,44,0,0,0,307252482,3967914
3220727868124,60318,1370,183004,26,28971,46,0,0,0,307252482,3938860
3220727876297,63058,1370,182449,18,28822,48,0,0,0,307252482,3952700
3220727883991,65798,1370,181970,20,28830,50,0,0,0,307252482,4084867
3220727904751,67168,1370,181572,22,28837,51,0,0,0,307252482,4336538
3220728118721,72648,1370,181438,23,28858,55,0,0,0,307271662,4466768
3220728131929,75388,1370,181334,27,29072,57,0,0,0,307271662,4953317
3220743018563,76758,1370,194239,29,29085,58,0,0,0,307271662,5197922
3220743089220,78128,1370,205602,24,35655,59,0,0,0,307271662,4965429
3220743099729,79498,1370,215554,25,35726,60,0,0,0,307271662,4797618
3220743111359,80868,1370,224274,26,35736,61,0,0,0,307271662,4677806
3220743268838,82238,1370,232061,27,35748,62,0,0,0,307299062,4593666
3220743279914,83608,1370,238886,28,35905,63,0,0,0,307299062,4533980
3220767648528,84978,1370,269227,29,35916,64,0,0,0,307299062,4496203
3220767710365,86348,1370,275577,30,60285,65,0,0,0,307299062,4070914
3220767732656,87718,1370,281155,29,40044,66,0,0,0,307299062,3977109
3220767740893,89088,1370,286044,30,40066,67,0,0,0,307299062,3898205
3220767749525,90458,1370,290229,31,40074,68,0,0,0,307299062,3908209
3220767757411,91828,1370,293899,26,39945,69,0,0,0,307299062,3851854
3220767765163,93198,1370,297118,27,39953,70,0,0,0,307299062,3803755
3220767772923,94568,1370,299942,28,39961,71,0,0,0,307299062,3762545
3220767781067,95938,1370,302422,29,39968,72,0,0,0,307299062,3800201
3220767789059,97308,1370,304600,30,39977,73,0,0,0,307299062,3769037
3220767797890,98678,1370,306513,31,39985,74,0,0,0,307299062,3742087
3220767810808,100048,1370,308096,32,39993,75,0,0,0,307299062,3718732
3220767818774,101418,1370,309489,24,39906,76,0,0,0,307299062,3770772
3220772354347,102788,1370,315244,25,39914,77,0,0,0,307327832,3753800
3220772405290,104158,1370,320331,26,44450,78,0,0,0,307327832,3685272
3220772421412,105528,1370,324798,27,44501,79,0,0,0,307327832,3626748
3220772429371,106898,1370,328715,28,44517,80,0,0,0,307327832,3644357
3220772441306,108268,1370,332154,29,44525,81,0,0,0,307327832,3600930
3220772449128,109638,1370,335171,30,44537,82,0,0,0,307327832,3563648
3220772456780,111008,1370,337818,31,44545,83,0,0,0,307327832,3531570
3220772464655,112378,1370,340142,32,44552,84,0,0,0,307327832,3568785
3220772472435,113748,1370,342184,33,44560,85,0,0,0,307327832,3544402
3220772480145,115118,1370,343978,34,44568,86,0,0,0,307327832,3523250
3220772488044,116488,1370,345556,35,44576,87,0,0,0,307327832,3504875
3220772495698,117858,1370,346944,36,44584,88,0,0,0,307327832,3552304
3220772505506,119228,1370,332965,37,44591,89,0,0,0,307327832,3538092
3220772525356,120598,1370,320754,28,35669,90,0,0,0,307327832,3686633
3220772533995,121968,1370,310077,29,35669,91,0,0,0,307327832,3826982
3220772688106,123338,1370,300890,30,35669,92,0,0,0,307353862,4029450
3220772705132,124708,1370,292868,31,35669,93,0,0,0,307353862,4152480
3220772715750,126078,1370,285859,32,35669,94,0,0,0,307353862,4266222
3220772726322,127448,1370,279737,33,35669,95,0,0,0,307353862,4370826
3220772737478,128818,1370,274391,34,35669,96,0,0,0,307353862,4544840
3220772813704,134298,1370,269790,35,35669,100,0,0,0,307353862,4633388
3220777450204,137038,1370,270401,39,35669,102,0,0,0,307353862,5037399
3220777497213,139778,1370,270982,41,35669,104,0,0,0,307353862,5188146
3220777516664,142518,1370,271510,43,35669,106,0,0,0,307353862,5338804
3220777527093,145258,1370,271983,45,35669,108,0,0,0,307353862,5489889
3220777734274,147998,1370,247783,47,35669,110,0,0,0,307394962,5641529
3220777746666,150738,1370,226620,34,40024,112,0,0,0,307394962,6369444
3220777755757,153478,1370,208111,36,40024,114,0,0,0,307394962,7157708
3220784610137,156218,1370,198771,38,40024,116,0,0,0,307394962,8004958
3220784651670,158958,1370,190639,40,40024,118,0,0,0,307394962,8601657
3220784664727,161698,1370,183537,42,40024,120,0,0,0,307394962,9198537
3220784670097,164438,1370,177328,44,40024,122,0,0,0,307394962,9793338
3220784857789,167178,1370,172082,46,40024,124,0,0,0,307433322,10383470
3220784868850,169918,1370,167503,48,40024,126,0,0,0,307433322,10954777
3220784876707,172658,1370,163505,50,40024,128,0,0,0,307433322,11515972
3220784889774,174028,1370,160019,52,40024,129,0,0,0,307433322,12065686
3220784903315,176768,1370,152381,53,40024,131,0,0,0,307433322,12465519
3220784992146,187728,1370,145787,40,29423,139,0,0,0,307433322,13378045
3220785027906,190468,1370,140052,48,29423,141,0,0,0,307433322,15185990
3220785037035,195948,1370,135044,50,29423,145,0,0,0,307433322,16120869
3220822696006,197318,1370,168321,54,29423,146,0,0,0,307496342,17367968
3220822748308,198688,1370,197490,55,50163,147,0,0,0,307496342,14064555
3220822766962,200058,1370,223031,56,50215,148,0,0,0,307496342,12098232
3220822781953,201428,1370,240400,57,50233,149,0,0,0,307496342,10811053
3220822791060,202798,1370,255607,41,45254,150,0,0,0,307496342,10121131
3220822799311,204168,1370,268922,42,45264,151,0,0,0,307496342,9604744
3220822807130,205538,1370,280580,43,45272,152,0,0,0,307496342,9210700
3220822816088,206908,1370,290790,44,45280,153,0,0,0,307496342,8906123
3220822824004,208278,1370,299732,45,45289,154,0,0,0,307496342,8668798
3220822831817,209648,1370,307563,46,45297,155,0,0,0,307496342,8483311
3220829430331,211018,1370,321014,47,45304,156,0,0,0,307496342,8338584
3220829452607,212388,1370,332806,48,51903,157,0,0,0,307496342,8057467
3220829469843,213758,1370,343141,49,51925,158,0,0,0,307496342,7837839
